anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
yes,Rock'n'Roll-Beginners,Final,4,7,CO,2.03,2.0,"[8.0, 8.0, 4.0, 10.0, 4.0, 7.0, 7.0]"
,Rock'n'Roll-Beginners,Final,4,7,FM,1.53,1.6,"[5.0, 5.0, 2.5, 6.5, 2.5, 5.0, 6.5]"
,Rock'n'Roll-Beginners,Final,4,7,sm,0.7,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,4,7,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,5,214,DF,1.94,2.0,"[10.0, 7.5, 6.25, 7.5, 8.75, 12.5, 7.5]"
,Rock'n'Roll-Beginners,Final,5,214,CO,1.05,2.0,"[8.0, 6.0, 5.0, 8.0, 6.0, 6.0, 6.0]"
,Rock'n'Roll-Beginners,Final,5,214,FM,1.53,1.6,"[6.5, 2.5, 6.5, 6.5, 5.0, 7.5, 6.5]"
,Rock'n'Roll-Beginners,Final,5,214,sm,1.4,2.3,"[0.0, 0.0, 0.0, 0.0, -4.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,5,214,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,149,DF,1.04,2.0,"[10.0, 10.0, 8.75, 8.75, 7.5, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,First round,1,149,CO,1.16,2.0,"[8.0, 6.0, 5.0, 8.0, 6.0, 5.0, 6.0]"
,Rock'n'Roll-Juveniles,First round,1,149,FM,1.33,1.6,"[6.5, 6.5, 5.0, 5.0, 5.0, 2.5, 6.5]"
,Rock'n'Roll-Juveniles,First round,1,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,1,430,DF,2.49,2.0,"[13.75, 18.75, 15.0, 20.0, 12.5, 15.0, 15.0]"
,Rock'n'Roll-Juveniles,First round,1,430,CO,1.75,2.0,"[10.0, 10.0, 9.0, 14.0, 8.0, 10.0, 11.0]"
,Rock'n'Roll-Juveniles,First round,1,430,FM,0.78,1.6,"[8.5, 9.5, 8.5, 9.0, 7.5, 7.5, 9.5]"
,Rock'n'Roll-Juveniles,First round,1,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,2,121,DF,2.36,2.0,"[10.0, 3.75, 5.0, 10.0, 6.25, 5.0, 5.0]"
yes,Rock'n'Roll-Juveniles,First round,2,121,CO,2.25,2.0,"[7.0, 5.0, 4.0, 10.0, 4.0, 4.0, 3.0]"
,Rock'n'Roll-Juveniles,First round,2,121,FM,1.36,1.6,"[5.0, 2.5, 5.0, 6.5, 5.0, 2.5, 5.0]"
,Rock'n'Roll-Juveniles,First round,2,121,sm,2.06,2.3,"[-2.0, 0.0, -4.0, 0.0, -6.0, -2.0, -4.0]"
,Rock'n'Roll-Juveniles,First round,2,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,135,DF,1.6,2.0,"[11.25, 10.0, 11.25, 13.75, 15.0, 11.25, 12.5]"
,Rock'n'Roll-Juveniles,First round,2,135,CO,1.55,2.0,"[9.0, 10.0, 7.0, 11.0, 11.0, 7.0, 9.0]"
,Rock'n'Roll-Juveniles,First round,2,135,FM,1.53,1.6,"[6.5, 5.0, 6.5, 6.5, 7.5, 2.5, 6.5]"
,Rock'n'Roll-Juveniles,First round,2,135,sm,0.7,2.3,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,3,491,DF,2.08,2.0,"[17.5, 15.0, 16.25, 21.25, 15.0, 16.25, 18.75]"
,Rock'n'Roll-Juveniles,First round,3,491,CO,1.99,2.0,"[12.0, 12.0, 13.0, 17.0, 10.0, 12.0, 12.0]"
,Rock'n'Roll-Juveniles,First round,3,491,FM,0.8,1.6,"[9.0, 9.5, 9.0, 9.0, 7.5, 7.5, 9.5]"
,Rock'n'Roll-Juveniles,First round,3,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,153,DF,1.64,2.0,"[10.0, 8.75, 6.25, 10.0, 6.25, 10.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,3,153,CO,1.58,2.0,"[8.0, 9.0, 5.0, 9.0, 7.0, 5.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,3,153,FM,1.12,1.6,"[6.5, 5.0, 7.5, 5.0, 5.0, 5.0, 7.5]"
,Rock'n'Roll-Juveniles,First round,3,153,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,60,DF,1.73,2.0,"[11.25, 12.5, 8.75, 12.5, 10.0, 10.0, 7.5]"
,Rock'n'Roll-Juveniles,First round,4,60,CO,1.29,2.0,"[10.0, 9.0, 6.0, 10.0, 8.0, 8.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,4,60,FM,1.04,1.6,"[6.5, 7.5, 7.5, 5.0, 5.0, 6.5, 7.5]"
,Rock'n'Roll-Juveniles,First round,4,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,114,DF,1.69,2.0,"[10.0, 10.0, 10.0, 15.0, 11.25, 10.0, 11.25]"
,Rock'n'Roll-Juveniles,First round,4,114,CO,1.64,2.0,"[9.0, 7.0, 8.0, 12.0, 7.0, 9.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,4,114,FM,1.21,1.6,"[6.5, 8.5, 8.5, 7.5, 7.5, 5.0, 8.5]"
,Rock'n'Roll-Juveniles,First round,4,114,sm,0.9,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0]"
,Rock'n'Roll-Juveniles,First round,4,114,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,5,78,DF,2.36,2.0,"[13.75, 13.75, 13.75, 16.25, 8.75, 12.5, 16.25]"
,Rock'n'Roll-Juveniles,First round,5,78,CO,1.73,2.0,"[10.0, 9.0, 9.0, 13.0, 7.0, 10.0, 11.0]"
,Rock'n'Roll-Juveniles,First round,5,78,FM,0.8,1.6,"[7.5, 8.5, 8.5, 8.5, 7.5, 6.5, 9.0]"
,Rock'n'Roll-Juveniles,First round,5,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,5,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,5,118,DF,1.77,2.0,"[10.0, 10.0, 7.5, 11.25, 7.5, 12.5, 11.25]"
,Rock'n'Roll-Juveniles,First round,5,118,CO,1.4,2.0,"[9.0, 7.0, 5.0, 9.0, 6.0, 8.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,5,118,FM,0.95,1.6,"[6.5, 5.0, 7.5, 7.5, 6.5, 5.0, 6.5]"
,Rock'n'Roll-Juveniles,First round,5,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,5,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,1,78,DF,2.62,2.0,"[12.5, 12.5, 16.25, 18.75, 11.25, 17.5, 15.0]"
,Rock'n'Roll-Juveniles,Final,1,78,CO,1.93,2.0,"[11.0, 10.0, 9.0, 15.0, 9.0, 12.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,1,78,FM,0.58,1.6,"[7.5, 7.5, 9.0, 8.5, 7.5, 8.5, 8.5]"
,Rock'n'Roll-Juveniles,Final,1,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,2,60,DF,2.26,2.0,"[11.25, 10.0, 12.5, 12.5, 6.25, 11.25, 13.75]"
,Rock'n'Roll-Juveniles,Final,2,60,CO,0.64,2.0,"[8.0, 8.0, 7.0, 9.0, 8.0, 9.0, 8.0]"
,Rock'n'Roll-Juveniles,Final,2,60,FM,0.73,1.6,"[6.5, 6.5, 8.5, 6.5, 6.5, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,Final,2,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,2,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,114,DF,1.47,2.0,"[10.0, 10.0, 11.25, 12.5, 7.5, 11.25, 11.25]"
,Rock'n'Roll-Juveniles,Final,3,114,CO,1.25,2.0,"[9.0, 8.0, 6.0, 10.0, 7.0, 9.0, 8.0]"
,Rock'n'Roll-Juveniles,Final,3,114,FM,0.87,1.6,"[6.5, 7.5, 7.5, 7.5, 5.0, 6.5, 7.5]"
,Rock'n'Roll-Juveniles,Final,3,114,sm,1.46,2.3,"[0.0, -2.0, 0.0, 0.0, 0.0, -4.0, -2.0]"
,Rock'n'Roll-Juveniles,Final,3,114,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,4,135,DF,3.02,2.0,"[10.0, 8.75, 10.0, 17.5, 7.5, 11.25, 12.5]"
,Rock'n'Roll-Juveniles,Final,4,135,CO,1.48,2.0,"[9.0, 11.0, 7.0, 12.0, 10.0, 10.0, 9.0]"
,Rock'n'Roll-Juveniles,Final,4,135,FM,0.68,1.6,"[6.5, 7.5, 6.5, 6.5, 6.5, 5.0, 6.5]"
,Rock'n'Roll-Juveniles,Final,4,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,4,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,5,430,DF,3.33,2.0,"[13.75, 16.25, 17.5, 20.0, 8.75, 17.5, 16.25]"
yes,Rock'n'Roll-Juveniles,Final,5,430,CO,2.25,2.0,"[12.0, 12.0, 12.0, 16.0, 8.0, 14.0, 12.0]"
,Rock'n'Roll-Juveniles,Final,5,430,FM,1.02,1.6,"[7.5, 9.5, 8.5, 9.0, 6.5, 8.5, 9.5]"
,Rock'n'Roll-Juveniles,Final,5,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,5,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,6,491,DF,2.49,2.0,"[16.25, 16.25, 18.75, 21.25, 12.5, 16.25, 17.5]"
yes,Rock'n'Roll-Juveniles,Final,6,491,CO,2.23,2.0,"[16.0, 14.0, 13.0, 18.0, 11.0, 12.0, 13.0]"
,Rock'n'Roll-Juveniles,Final,6,491,FM,0.99,1.6,"[9.5, 9.5, 9.0, 9.0, 6.5, 8.5, 9.5]"
,Rock'n'Roll-Juveniles,Final,6,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,6,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Hope round,1,60,DF,2.29,2.0,"[10.0, 11.25, 11.25, 15.0, 8.75, 15.0, 13.75]"
,Rock'n'Roll-Juveniles,Hope round,1,60,CO,1.77,2.0,"[7.0, 7.0, 8.0, 12.0, 6.0, 8.0, 8.0]"
,Rock'n'Roll-Juveniles,Hope round,1,60,FM,0.7,1.6,"[6.5, 7.5, 8.5, 6.5, 6.5, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,Hope round,1,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,1,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Hope round,1,121,DF,2.4,2.0,"[10.0, 5.0, 6.25, 10.0, 5.0, 8.75, 11.25]"
,Rock'n'Roll-Juveniles,Hope round,1,121,CO,1.46,2.0,"[7.0, 4.0, 5.0, 7.0, 3.0, 4.0, 6.0]"
,Rock'n'Roll-Juveniles,Hope round,1,121,FM,1.13,1.6,"[5.0, 2.5, 2.5, 2.5, 2.5, 2.5, 5.0]"
,Rock'n'Roll-Juveniles,Hope round,1,121,sm,0.99,2.3,"[-2.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0]"
,Rock'n'Roll-Juveniles,Hope round,1,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Hope round,2,114,DF,3.06,2.0,"[8.75, 11.25, 7.5, 16.25, 8.75, 11.25, 15.0]"
yes,Rock'n'Roll-Juveniles,Hope round,2,114,CO,2.27,2.0,"[8.0, 7.0, 7.0, 13.0, 6.0, 6.0, 9.0]"
,Rock'n'Roll-Juveniles,Hope round,2,114,FM,0.83,1.6,"[6.5, 7.5, 8.5, 7.5, 6.5, 6.5, 8.5]"
,Rock'n'Roll-Juveniles,Hope round,2,114,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,2,114,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Hope round,2,118,DF,2.66,2.0,"[12.5, 8.75, 11.25, 15.0, 7.5, 12.5, 7.5]"
yes,Rock'n'Roll-Juveniles,Hope round,2,118,CO,2.78,2.0,"[8.0, 7.0, 7.0, 14.0, 4.0, 8.0, 8.0]"
,Rock'n'Roll-Juveniles,Hope round,2,118,FM,0.95,1.6,"[7.5, 5.0, 6.5, 6.5, 6.5, 5.0, 7.5]"
,Rock'n'Roll-Juveniles,Hope round,2,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,2,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Hope round,3,149,DF,2.36,2.0,"[10.0, 8.75, 8.75, 13.75, 6.25, 12.5, 11.25]"
yes,Rock'n'Roll-Juveniles,Hope round,3,149,CO,2.14,2.0,"[7.0, 8.0, 7.0, 13.0, 6.0, 8.0, 7.0]"
,Rock'n'Roll-Juveniles,Hope round,3,149,FM,0.78,1.6,"[6.5, 6.5, 7.5, 7.5, 5.0, 6.5, 6.5]"
,Rock'n'Roll-Juveniles,Hope round,3,149,sm,0.99,2.3,"[-2.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,3,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,3,153,DF,1.94,2.0,"[8.75, 7.5, 7.5, 10.0, 6.25, 10.0, 12.5]"
,Rock'n'Roll-Juveniles,Hope round,3,153,CO,1.75,2.0,"[7.0, 7.0, 7.0, 10.0, 4.0, 7.0, 9.0]"
yes,Rock'n'Roll-Juveniles,Hope round,3,153,FM,1.63,1.6,"[6.5, 6.5, 7.5, 2.5, 6.5, 5.0, 7.5]"
,Rock'n'Roll-Juveniles,Hope round,3,153,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,3,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,1,142,DF,1.96,2.0,"[8.0, 7.0, 6.0, 12.0, 6.0, 9.0, 9.0]"
yes,Rock'n'Roll-Juniors,Final,1,142,CO,2.17,2.0,"[8.0, 10.0, 6.0, 13.0, 10.0, 10.0, 7.0]"
,Rock'n'Roll-Juniors,Final,1,142,FM,0.45,1.6,"[6.5, 7.5, 6.5, 6.5, 6.5, 6.5, 7.5]"
,Rock'n'Roll-Juniors,Final,1,142,sm,0.99,2.3,"[-2.0, -2.0, 0.0, 0.0, -2.0, -2.0, 0.0]"
,Rock'n'Roll-Juniors,Final,1,142,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,2,199,DF,1.73,2.0,"[7.0, 5.0, 5.0, 9.0, 3.0, 6.0, 6.0]"
yes,Rock'n'Roll-Juniors,Final,2,199,CO,2.36,2.0,"[7.0, 6.0, 7.0, 10.0, 5.0, 4.0, 2.0]"
,Rock'n'Roll-Juniors,Final,2,199,FM,1.44,1.6,"[5.0, 5.0, 7.5, 6.5, 5.0, 2.5, 5.0]"
yes,Rock'n'Roll-Juniors,Final,2,199,sm,2.71,2.3,"[-8.0, -8.0, -6.0, 0.0, -4.0, -8.0, -6.0]"
yes,Rock'n'Roll-Juniors,Final,2,199,bm,3.5,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0]"
,Rock'n'Roll-Juniors,Final,3,494,DF,1.92,2.0,"[11.0, 12.0, 10.0, 16.0, 10.0, 11.0, 11.0]"
yes,Rock'n'Roll-Juniors,Final,3,494,CO,2.43,2.0,"[11.0, 11.0, 10.0, 17.0, 9.0, 11.0, 10.0]"
,Rock'n'Roll-Juniors,Final,3,494,FM,0.45,1.6,"[9.0, 9.5, 9.0, 9.5, 8.5, 10.0, 9.0]"
,Rock'n'Roll-Juniors,Final,3,494,sm,1.67,2.3,"[-4.0, -2.0, -4.0, 0.0, -4.0, 0.0, -2.0]"
,Rock'n'Roll-Juniors,Final,3,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,Final,4,364,DF,3.02,2.0,"[12.0, 10.0, 11.0, 17.0, 7.0, 15.0, 12.0]"
yes,Rock'n'Roll-Juniors,Final,4,364,CO,2.66,2.0,"[12.0, 10.0, 12.0, 16.0, 7.0, 14.0, 11.0]"
,Rock'n'Roll-Juniors,Final,4,364,FM,0.95,1.6,"[8.5, 9.5, 9.0, 9.5, 6.5, 8.5, 9.0]"
,Rock'n'Roll-Juniors,Final,4,364,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,4,364,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,Final,5,363,DF,2.93,2.0,"[11.0, 13.0, 10.0, 18.0, 8.0, 11.0, 13.0]"
yes,Rock'n'Roll-Juniors,Final,5,363,CO,2.66,2.0,"[12.0, 13.0, 9.0, 18.0, 10.0, 12.0, 12.0]"
,Rock'n'Roll-Juniors,Final,5,363,FM,0.76,1.6,"[8.5, 10.0, 9.0, 9.5, 7.5, 9.0, 9.5]"
,Rock'n'Roll-Juniors,Final,5,363,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,5,363,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,Final,6,371,DF,2.49,2.0,"[8.0, 7.0, 9.0, 13.0, 4.0, 8.0, 9.0]"
,Rock'n'Roll-Juniors,Final,6,371,CO,1.92,2.0,"[9.0, 8.0, 7.0, 13.0, 7.0, 8.0, 8.0]"
,Rock'n'Roll-Juniors,Final,6,371,FM,0.73,1.6,"[6.5, 7.5, 8.5, 7.5, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Juniors,Final,6,371,sm,0.99,2.3,"[-2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0]"
yes,Rock'n'Roll-Juniors,Final,6,371,bm,3.5,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,151,DF,1.28,2.0,"[7.0, 7.0, 5.0, 7.0, 4.0, 6.0, 8.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,151,CO,0.8,2.0,"[6.0, 5.25, 3.75, 6.0, 4.5, 5.25, 6.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,151,FM,1.55,1.6,"[6.0, 8.0, 6.0, 9.0, 4.0, 8.0, 7.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,151,sm,1.51,2.3,"[-2.0, 0.0, -2.0, -4.0, -4.0, 0.0, -2.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,151,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,DF,1.07,2.0,"[9.0, 8.0, 8.0, 9.0, 6.0, 9.0, 7.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,CO,0.68,2.0,"[6.0, 5.25, 6.0, 6.75, 4.5, 5.25, 6.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,2,158,FM,2.06,1.6,"[6.0, 7.0, 7.0, 11.0, 4.0, 9.0, 8.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,sm,0.9,2.3,"[-2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,3,133,DF,2.56,2.0,"[8.0, 5.0, 6.0, 9.0, 4.0, 12.0, 9.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,133,CO,0.96,2.0,"[6.0, 5.25, 5.25, 6.75, 5.25, 7.5, 7.5]"
yes,Rock'n'Roll-Small Formations Juniors,Final,3,133,FM,1.91,1.6,"[7.0, 6.0, 7.0, 11.0, 7.0, 11.0, 9.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,133,sm,0.0,2.3,"[-2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,133,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,4,102,DF,2.26,2.0,"[9.0, 7.0, 11.0, 13.0, 6.0, 9.0, 11.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,102,CO,1.11,2.0,"[8.25, 6.0, 6.75, 8.25, 6.75, 9.0, 9.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,102,FM,1.55,1.6,"[8.0, 9.0, 10.0, 12.0, 8.0, 10.0, 12.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,102,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,102,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,115,DF,1.48,2.0,"[9.0, 6.0, 8.0, 11.0, 7.0, 9.0, 8.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,115,CO,0.98,2.0,"[7.5, 5.25, 6.0, 8.25, 6.75, 7.5, 6.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,5,115,FM,2.55,1.6,"[8.0, 7.0, 8.0, 14.0, 5.0, 8.0, 8.0]"
