anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
,Rock 'n' Roll-Beginners,First round,2,199,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,First round,2,150,DF,2.05,2.0,"[7.5, 12.5, 12.5, 8.75, 11.25, 7.5, 11.25]"
,Rock 'n' Roll-Beginners,First round,2,150,CO,1.91,2.0,"[8.0, 9.0, 10.0, 6.0, 8.0, 4.0, 9.0]"
,Rock 'n' Roll-Beginners,First round,2,150,FM,0.95,1.6,"[6.5, 6.5, 6.5, 7.5, 7.5, 5.0, 5.0]"
,Rock 'n' Roll-Beginners,First round,2,150,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,2,150,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,3,154,DF,1.62,2.0,"[13.75, 11.25, 13.75, 12.5, 12.5, 8.75, 11.25]"
,Rock 'n' Roll-Beginners,First round,3,154,CO,1.98,2.0,"[9.0, 9.0, 10.0, 10.0, 10.0, 5.0, 12.0]"
,Rock 'n' Roll-Beginners,First round,3,154,FM,0.88,1.6,"[7.5, 8.5, 6.5, 8.5, 6.5, 6.5, 6.5]"
,Rock 'n' Roll-Beginners,First round,3,154,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,3,154,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,3,149,DF,1.94,2.0,"[12.5, 10.0, 13.75, 10.0, 12.5, 7.5, 11.25]"
yes,Rock 'n' Roll-Beginners,First round,3,149,CO,2.23,2.0,"[10.0, 6.0, 11.0, 11.0, 10.0, 5.0, 9.0]"
,Rock 'n' Roll-Beginners,First round,3,149,FM,0.73,1.6,"[8.5, 7.5, 6.5, 7.5, 6.5, 6.5, 6.5]"
,Rock 'n' Roll-Beginners,First round,3,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,3,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,First round,4,197,DF,2.22,2.0,"[6.25, 7.5, 11.25, 8.75, 8.75, 3.75, 6.25]"
,Rock 'n' Roll-Beginners,First round,4,197,CO,1.51,2.0,"[5.0, 4.0, 8.0, 7.0, 8.0, 5.0, 5.0]"
,Rock 'n' Roll-Beginners,First round,4,197,FM,1.09,1.6,"[5.0, 5.0, 5.0, 5.0, 5.0, 6.5, 2.5]"
,Rock 'n' Roll-Beginners,First round,4,197,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,4,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,First round,4,204,DF,2.65,2.0,"[13.75, 16.25, 15.0, 15.0, 13.75, 7.5, 12.5]"
yes,Rock 'n' Roll-Beginners,First round,4,204,CO,2.32,2.0,"[9.0, 14.0, 11.0, 11.0, 10.0, 6.0, 12.0]"
,Rock 'n' Roll-Beginners,First round,4,204,FM,1.3,1.6,"[9.0, 9.0, 7.5, 8.5, 8.5, 7.5, 5.0]"
,Rock 'n' Roll-Beginners,First round,4,204,sm,1.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.0]"
,Rock 'n' Roll-Beginners,First round,4,204,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,5,121,DF,1.97,2.0,"[7.5, 10.0, 7.5, 10.0, 8.75, 3.75, 7.5]"
,Rock 'n' Roll-Beginners,First round,5,121,CO,1.25,2.0,"[7.0, 6.0, 7.0, 9.0, 8.0, 5.0, 6.0]"
,Rock 'n' Roll-Beginners,First round,5,121,FM,1.24,1.6,"[6.5, 5.0, 5.0, 6.5, 5.0, 5.0, 2.5]"
,Rock 'n' Roll-Beginners,First round,5,121,sm,2.26,2.3,"[-5.0, -5.0, -5.0, -5.0, -10.0, -10.0, -5.0]"
,Rock 'n' Roll-Beginners,First round,5,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,1,149,DF,1.69,2.0,"[8.75, 10.0, 13.75, 12.5, 12.5, 10.0, 12.5]"
,Rock 'n' Roll-Beginners,Final,1,149,CO,1.67,2.0,"[7.0, 7.0, 10.0, 10.0, 12.0, 9.0, 10.0]"
,Rock 'n' Roll-Beginners,Final,1,149,FM,1.03,1.6,"[7.5, 8.5, 6.5, 7.5, 6.5, 6.5, 5.0]"
,Rock 'n' Roll-Beginners,Final,1,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,1,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,2,150,DF,1.77,2.0,"[8.75, 10.0, 12.5, 10.0, 12.5, 8.75, 7.5]"
,Rock 'n' Roll-Beginners,Final,2,150,CO,1.67,2.0,"[6.0, 7.0, 9.0, 9.0, 10.0, 5.0, 8.0]"
,Rock 'n' Roll-Beginners,Final,2,150,FM,1.33,1.6,"[5.0, 6.5, 5.0, 6.5, 6.5, 5.0, 2.5]"
,Rock 'n' Roll-Beginners,Final,2,150,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,2,150,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,3,204,DF,1.73,2.0,"[11.25, 15.0, 13.75, 13.75, 16.25, 12.5, 16.25]"
,Rock 'n' Roll-Beginners,Final,3,204,CO,1.29,2.0,"[10.0, 11.0, 10.0, 12.0, 10.0, 8.0, 12.0]"
,Rock 'n' Roll-Beginners,Final,3,204,FM,1.37,1.6,"[9.0, 9.5, 8.5, 8.5, 7.5, 8.5, 5.0]"
,Rock 'n' Roll-Beginners,Final,3,204,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,3,204,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,4,155,DF,1.24,2.0,"[10.0, 10.0, 10.0, 12.5, 11.25, 8.75, 8.75]"
,Rock 'n' Roll-Beginners,Final,4,155,CO,1.67,2.0,"[9.0, 7.0, 7.0, 12.0, 10.0, 8.0, 8.0]"
yes,Rock 'n' Roll-Beginners,Final,4,155,FM,1.64,1.6,"[6.5, 7.5, 5.0, 7.5, 5.0, 6.5, 2.5]"
,Rock 'n' Roll-Beginners,Final,4,155,sm,2.26,2.3,"[0.0, 0.0, 0.0, 0.0, -5.0, 0.0, -5.0]"
,Rock 'n' Roll-Beginners,Final,4,155,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,5,154,DF,0.56,2.0,"[11.25, 10.0, 11.25, 11.25, 11.25, 10.0, 11.25]"
,Rock 'n' Roll-Beginners,Final,5,154,CO,1.58,2.0,"[7.0, 7.0, 9.0, 11.0, 10.0, 7.0, 10.0]"
,Rock 'n' Roll-Beginners,Final,5,154,FM,0.64,1.6,"[7.5, 8.5, 7.5, 7.5, 6.5, 7.5, 6.5]"
,Rock 'n' Roll-Beginners,Final,5,154,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,5,154,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,6,199,DF,1.31,2.0,"[7.5, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25]"
,Rock 'n' Roll-Beginners,Final,6,199,CO,0.45,2.0,"[9.0, 9.0, 8.0, 8.0, 9.0, 9.0, 9.0]"
,Rock 'n' Roll-Beginners,Final,6,199,FM,0.74,1.6,"[5.0, 6.5, 5.0, 6.5, 5.0, 6.5, 5.0]"
,Rock 'n' Roll-Beginners,Final,6,199,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,6,199,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,1,121,DF,1.47,2.0,"[6.25, 7.5, 8.75, 7.5, 10.0, 6.25, 10.0]"
,Rock 'n' Roll-Beginners,Hope round,1,121,CO,1.41,2.0,"[6.0, 4.0, 7.0, 6.0, 8.0, 4.0, 7.0]"
,Rock 'n' Roll-Beginners,Hope round,1,121,FM,0.52,1.6,"[5.0, 5.0, 5.0, 5.0, 5.0, 6.5, 5.0]"
yes,Rock 'n' Roll-Beginners,Hope round,1,121,sm,3.19,2.3,"[0.0, -5.0, -5.0, -5.0, -10.0, -5.0, -10.0]"
,Rock 'n' Roll-Beginners,Hope round,1,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,1,197,DF,0.8,2.0,"[10.0, 11.25, 10.0, 11.25, 10.0, 8.75, 10.0]"
,Rock 'n' Roll-Beginners,Hope round,1,197,CO,1.58,2.0,"[6.0, 8.0, 8.0, 8.0, 8.0, 4.0, 9.0]"
,Rock 'n' Roll-Beginners,Hope round,1,197,FM,0.93,1.6,"[6.5, 6.5, 5.0, 7.5, 5.0, 6.5, 5.0]"
,Rock 'n' Roll-Beginners,Hope round,1,197,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,1,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,2,199,DF,1.41,2.0,"[8.75, 10.0, 11.25, 8.75, 11.25, 7.5, 11.25]"
,Rock 'n' Roll-Beginners,Hope round,2,199,CO,1.67,2.0,"[7.0, 10.0, 8.0, 9.0, 9.0, 5.0, 10.0]"
,Rock 'n' Roll-Beginners,Hope round,2,199,FM,0.96,1.6,"[6.5, 7.5, 5.0, 6.5, 5.0, 5.0, 5.0]"
,Rock 'n' Roll-Beginners,Hope round,2,199,sm,1.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.0]"
,Rock 'n' Roll-Beginners,Hope round,2,199,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,2,155,DF,1.64,2.0,"[10.0, 10.0, 10.0, 11.25, 11.25, 6.25, 11.25]"
,Rock 'n' Roll-Beginners,Hope round,2,155,CO,1.41,2.0,"[8.0, 7.0, 7.0, 10.0, 8.0, 6.0, 10.0]"
yes,Rock 'n' Roll-Beginners,Hope round,2,155,FM,1.71,1.6,"[7.5, 6.5, 6.5, 7.5, 5.0, 7.5, 2.5]"
,Rock 'n' Roll-Beginners,Hope round,2,155,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,2,155,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Hope round,3,198,DF,2.05,2.0,"[6.25, 10.0, 11.25, 11.25, 10.0, 7.5, 6.25]"
,Rock 'n' Roll-Beginners,Hope round,3,198,CO,1.91,2.0,"[5.0, 7.0, 8.0, 9.0, 9.0, 5.0, 4.0]"
,Rock 'n' Roll-Beginners,Hope round,3,198,FM,1.5,1.6,"[7.5, 6.5, 6.5, 6.5, 6.5, 6.5, 2.5]"
,Rock 'n' Roll-Beginners,Hope round,3,198,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,3,198,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Final,1,190,DF,2.3,2.0,"[12.5, 18.75, 15.0, 12.5, 17.5, 15.0, 17.5]"
,Rock 'n' Roll-Juveniles,Final,1,190,CO,1.59,2.0,"[10.0, 13.0, 11.0, 9.0, 12.0, 11.0, 14.0]"
,Rock 'n' Roll-Juveniles,Final,1,190,FM,0.23,1.6,"[9.5, 9.5, 9.0, 9.0, 9.0, 9.0, 9.0]"
,Rock 'n' Roll-Juveniles,Final,1,190,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,1,190,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,2,206,DF,1.41,2.0,"[7.5, 10.0, 11.25, 8.75, 11.25, 11.25, 11.25]"
,Rock 'n' Roll-Juveniles,Final,2,206,CO,1.31,2.0,"[9.0, 8.0, 8.0, 7.0, 11.0, 10.0, 10.0]"
,Rock 'n' Roll-Juveniles,Final,2,206,FM,1.5,1.6,"[2.5, 6.5, 5.0, 5.0, 7.5, 6.5, 5.0]"
yes,Rock 'n' Roll-Juveniles,Final,2,206,sm,3.5,2.3,"[-10.0, -15.0, -10.0, -5.0, -5.0, -5.0, -10.0]"
,Rock 'n' Roll-Juveniles,Final,2,206,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Final,3,207,DF,2.45,2.0,"[8.75, 15.0, 8.75, 12.5, 13.75, 15.0, 12.5]"
,Rock 'n' Roll-Juveniles,Final,3,207,CO,1.39,2.0,"[10.0, 11.0, 8.0, 10.0, 12.0, 12.0, 9.0]"
,Rock 'n' Roll-Juveniles,Final,3,207,FM,0.49,1.6,"[6.5, 7.5, 6.5, 7.5, 6.5, 7.5, 6.5]"
,Rock 'n' Roll-Juveniles,Final,3,207,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,3,207,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,1,142,DF,1.51,2.0,"[11.0, 9.0, 7.0, 9.0, 9.0, 7.0, 11.0]"
,Rock 'n' Roll-Juniors,Final,1,142,CO,1.48,2.0,"[9.0, 8.0, 7.0, 8.0, 9.0, 6.0, 11.0]"
,Rock 'n' Roll-Juniors,Final,1,142,FM,1.15,1.6,"[9.0, 6.5, 5.0, 7.5, 6.5, 6.5, 7.5]"
,Rock 'n' Roll-Juniors,Final,1,142,sm,1.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.0]"
,Rock 'n' Roll-Juniors,Final,1,142,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,2,209,DF,1.29,2.0,"[10.0, 10.0, 11.0, 12.0, 12.0, 8.0, 11.0]"
,Rock 'n' Roll-Juniors,Final,2,209,CO,1.77,2.0,"[9.0, 10.0, 10.0, 13.0, 13.0, 9.0, 13.0]"
,Rock 'n' Roll-Juniors,Final,2,209,FM,1.28,1.6,"[7.5, 5.0, 6.5, 8.5, 6.5, 5.0, 5.0]"
,Rock 'n' Roll-Juniors,Final,2,209,sm,1.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -5.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,2,209,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,3,210,DF,0.99,2.0,"[12.0, 10.0, 11.0, 13.0, 12.0, 12.0, 13.0]"
,Rock 'n' Roll-Juniors,Final,3,210,CO,1.05,2.0,"[11.0, 11.0, 12.0, 13.0, 11.0, 10.0, 13.0]"
,Rock 'n' Roll-Juniors,Final,3,210,FM,0.56,1.6,"[9.5, 8.5, 9.0, 8.5, 7.5, 8.5, 8.5]"
,Rock 'n' Roll-Juniors,Final,3,210,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,3,210,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,4,189,DF,1.59,2.0,"[12.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0]"
,Rock 'n' Roll-Juniors,Final,4,189,CO,1.59,2.0,"[13.0, 10.0, 9.0, 12.0, 11.0, 12.0, 14.0]"
,Rock 'n' Roll-Juniors,Final,4,189,FM,0.7,1.6,"[10.0, 8.5, 8.5, 7.5, 9.0, 9.0, 9.0]"
,Rock 'n' Roll-Juniors,Final,4,189,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,4,189,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,5,371,DF,1.16,2.0,"[10.0, 8.0, 8.0, 10.0, 11.0, 11.0, 10.0]"
,Rock 'n' Roll-Juniors,Final,5,371,CO,1.05,2.0,"[11.0, 10.0, 8.0, 9.0, 11.0, 9.0, 9.0]"
,Rock 'n' Roll-Juniors,Final,5,371,FM,1.04,1.6,"[8.5, 7.5, 6.5, 7.5, 5.0, 7.5, 6.5]"
yes,Rock 'n' Roll-Juniors,Final,5,371,sm,3.19,2.3,"[-5.0, -5.0, 0.0, -5.0, 0.0, -5.0, -10.0]"
,Rock 'n' Roll-Juniors,Final,5,371,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,DF,1.58,2.0,"[8.0, 11.0, 12.0, 11.0, 12.0, 10.0, 8.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,CO,1.27,2.0,"[5.25, 7.5, 8.25, 9.0, 8.25, 8.25, 6.0]"
yes,Rock 'n' Roll-Small Formations Juniors,Final,1,115,FM,1.73,1.6,"[7.0, 10.0, 10.0, 12.0, 12.0, 10.0, 8.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,1,212,DF,0.64,2.0,"[12.0, 14.0, 12.0, 13.0, 13.0, 13.0, 13.0]"
,Rock 'n' Roll-Small Formations,Final,1,212,CO,0.84,2.0,"[9.0, 11.25, 9.0, 9.75, 10.5, 9.0, 10.5]"
yes,Rock 'n' Roll-Small Formations,Final,1,212,FM,1.83,1.6,"[9.0, 11.0, 10.0, 12.0, 15.0, 10.0, 12.0]"
,Rock 'n' Roll-Small Formations,Final,1,212,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,1,212,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,2,179,DF,1.25,2.0,"[6.0, 9.0, 10.0, 9.0, 9.0, 10.0, 9.0]"
,Rock 'n' Roll-Small Formations,Final,2,179,CO,0.87,2.0,"[7.5, 7.5, 8.25, 6.0, 8.25, 9.0, 7.5]"
,Rock 'n' Roll-Small Formations,Final,2,179,FM,0.76,1.6,"[10.0, 8.0, 9.0, 8.0, 9.0, 10.0, 9.0]"
,Rock 'n' Roll-Small Formations,Final,2,179,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,2,179,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,DF,1.6,2.0,"[7.0, 7.0, 9.0, 11.0, 10.0, 8.0, 11.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,CO,1.55,2.0,"[5.25, 4.5, 6.75, 8.25, 8.25, 7.5, 9.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,FM,1.25,1.6,"[10.0, 9.0, 8.0, 9.0, 11.0, 10.0, 12.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,1,67,DF,1.84,2.0,"[10.0, 7.0, 9.0, 8.0, 9.0, 11.0, 13.0]"
,Rock 'n' Roll-Girl Formations,Final,1,67,CO,1.37,2.0,"[6.75, 4.5, 5.25, 6.75, 6.0, 7.5, 9.0]"
,Rock 'n' Roll-Girl Formations,Final,1,67,FM,1.28,1.6,"[10.0, 8.0, 8.0, 9.0, 11.0, 11.0, 11.0]"
,Rock 'n' Roll-Girl Formations,Final,1,67,sm,1.46,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -4.0]"
,Rock 'n' Roll-Girl Formations,Final,1,67,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,2,175,DF,1.58,2.0,"[7.0, 9.0, 9.0, 12.0, 8.0, 11.0, 9.0]"
,Rock 'n' Roll-Girl Formations,Final,2,175,CO,0.9,2.0,"[7.5, 6.0, 6.75, 7.5, 8.25, 9.0, 7.5]"
,Rock 'n' Roll-Girl Formations,Final,2,175,FM,1.12,1.6,"[10.0, 9.0, 9.0, 12.0, 11.0, 11.0, 9.0]"
,Rock 'n' Roll-Girl Formations,Final,2,175,sm,2.1,2.3,"[0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -6.0]"
,Rock 'n' Roll-Girl Formations,Final,2,175,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,3,310,DF,1.88,2.0,"[7.0, 7.0, 8.0, 6.0, 7.0, 11.0, 11.0]"
,Rock 'n' Roll-Girl Formations,Final,3,310,CO,1.32,2.0,"[5.25, 6.0, 6.75, 4.5, 6.0, 8.25, 8.25]"
,Rock 'n' Roll-Girl Formations,Final,3,310,FM,1.55,1.6,"[7.0, 7.0, 8.0, 6.0, 7.0, 9.0, 11.0]"
,Rock 'n' Roll-Girl Formations,Final,3,310,sm,2.06,2.3,"[-2.0, -2.0, -4.0, 0.0, -6.0, -4.0, -6.0]"
,Rock 'n' Roll-Girl Formations,Final,3,310,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,4,144,DF,1.25,2.0,"[12.0, 11.0, 11.0, 12.0, 10.0, 9.0, 13.0]"
,Rock 'n' Roll-Girl Formations,Final,4,144,CO,0.84,2.0,"[6.75, 8.25, 8.25, 8.25, 9.0, 8.25, 9.75]"
,Rock 'n' Roll-Girl Formations,Final,4,144,FM,0.7,1.6,"[11.0, 12.0, 11.0, 12.0, 12.0, 11.0, 13.0]"
,Rock 'n' Roll-Girl Formations,Final,4,144,sm,0.99,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0]"
,Rock 'n' Roll-Girl Formations,Final,4,144,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,5,313,DF,1.55,2.0,"[7.0, 10.0, 8.0, 5.0, 9.0, 9.0, 9.0]"
,Rock 'n' Roll-Girl Formations,Final,5,313,CO,1.18,2.0,"[6.75, 6.75, 5.25, 3.75, 6.75, 7.5, 6.75]"
,Rock 'n' Roll-Girl Formations,Final,5,313,FM,1.29,1.6,"[8.0, 9.0, 8.0, 6.0, 9.0, 10.0, 10.0]"
,Rock 'n' Roll-Girl Formations,Final,5,313,sm,1.98,2.3,"[-2.0, -4.0, -4.0, -2.0, -4.0, -6.0, -8.0]"
,Rock 'n' Roll-Girl Formations,Final,5,313,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Ladies Formations,Final,1,128,DF,1.03,2.0,"[8.0, 8.0, 10.0, 11.0, 9.0, 10.0, 9.0]"
,Rock 'n' Roll-Ladies Formations,Final,1,128,CO,0.87,2.0,"[6.75, 6.0, 7.5, 7.5, 7.5, 6.75, 9.0]"
,Rock 'n' Roll-Ladies Formations,Final,1,128,FM,1.51,1.6,"[11.0, 7.0, 9.0, 12.0, 11.0, 10.0, 10.0]"
