rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1351,A,,Rock'n'Roll-Juveniles,First round,1,149,1,-25,6.5,10,8,0,0,114,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,1,430,1,-15,8.5,13.75,10,0,0,114,CO,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,1,430,1,-15,8.5,13.75,10,0,0,114,DF,2,1.5,2,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,1,149,1,-25,6.5,10,8,0,0,114,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,2,121,1,-50,5,10,7,-2,0,114,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,2,121,1,-50,5,10,7,-2,0,114,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,2,135,1,-25,6.5,11.25,9,0,0,114,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,2,135,1,-25,6.5,11.25,9,0,0,114,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,3,491,1,-10,9,17.5,12,0,0,114,CO,2.5,2,1.5,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,3,491,1,-10,9,17.5,12,0,0,114,DF,2.5,2.5,2,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,3,153,1,-35,6.5,10,8,0,0,114,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1351,A,,Rock'n'Roll-Juveniles,First round,3,153,1,-35,6.5,10,8,0,0,114,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
