rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,1,-10,-25,-10,-25,-15,-1,0,124,-1,-1,0
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,1,181,1,-50,-35,-35,-25,-35,-1,0,124,-1,-1,0
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,2,283,1,-10,-25,-35,-10,-25,-1,0,124,-1,-1,0
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,2,19,1,-15,-10,-25,-10,-5,-1,0,124,-1,-1,0
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,1,-15,-35,-15,-15,-10,-1,0,124,-1,-1,0
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,3,117,1,-10,-15,-15,-5,-35,-1,0,124,-1,-1,0
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,4,224,1,-10,-10,-25,-25,-10,-1,0,124,-1,-1,0
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,4,71,1,-25,-35,-50,-35,-15,-1,0,124,-1,-1,0
1380,A,A,Rock'n'Roll-Main Class Contact Style,First round,5,172,1,-25,-50,-25,-25,-35,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,1,181,2,-50,-35,-35,-25,-25,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,2,-5,-15,-15,-10,-5,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,2,19,2,-5,-10,-15,-15,-10,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,2,283,2,-5,-15,-35,-15,-25,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,3,117,2,-10,-15,-15,-15,-25,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,2,-5,-25,-35,-15,-15,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,4,71,2,-15,-15,-25,-35,-25,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,4,224,2,-5,-10,-5,-15,-25,-1,0,124,-1,-1,0
1380,B,A,Rock'n'Roll-Main Class Contact Style,First round,5,172,2,-10,-35,-25,-15,-50,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,3,-5,-10,-10,-10,-5,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,181,3,-25,-35,-25,-50,-25,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,283,3,0,-10,-15,-10,-50,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,19,3,0,-5,-5,-5,-5,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,3,-5,-15,-35,-5,-5,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,117,3,-5,-10,-5,-25,-25,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,224,3,0,0,-5,-10,-10,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,71,3,-25,-10,-25,-50,-10,-1,0,124,-1,-1,0
1380,C,A,Rock'n'Roll-Main Class Contact Style,First round,5,172,3,-5,-35,-5,-10,-15,-1,0,124,-1,-1,0
1385,A,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,71,1,-25,-15,-75,-35,-25,-1,0,124,-1,-1,0
1385,A,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,300,1,-10,-35,-10,-10,-15,-1,0,124,-1,-1,0
1385,A,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,283,1,-35,-35,-50,-25,-25,-1,0,124,-1,-1,0
1385,A,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,172,1,-25,-50,-15,-25,-50,-1,0,124,-1,-1,0
1385,A,A,Rock'n'Roll-Main Class Contact Style,Hope round,3,181,1,-25,-35,-15,-15,-35,-1,0,124,-1,-1,0
1385,B,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,300,2,-5,-25,-35,-15,-10,-1,0,124,-1,-1,0
1385,B,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,71,2,-25,-10,-50,-50,-5,-1,0,124,-1,-1,0
1385,B,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,172,2,-25,-25,-15,-15,-75,-1,0,124,-1,-1,0
1385,B,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,283,2,-5,-10,-35,-25,-25,-1,0,124,-1,-1,0
1385,B,A,Rock'n'Roll-Main Class Contact Style,Hope round,3,181,2,-15,-15,-15,-15,-15,-1,0,124,-1,-1,0
1385,C,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,71,3,-50,-15,-25,-50,0,-1,0,124,-1,-1,0
1385,C,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,300,3,-5,-10,-10,-5,-5,-1,0,124,-1,-1,0
1385,C,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,283,3,-5,-10,-15,-5,-50,-1,0,124,-1,-1,0
1385,C,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,172,3,-15,-25,-10,-5,-35,-1,0,124,-1,-1,0
1385,C,A,Rock'n'Roll-Main Class Contact Style,Hope round,3,181,3,-10,-15,-10,-15,-35,-1,0,124,-1,-1,0
1390,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,1,0,0,0,0,0,0,0,124,-1,-1,0
1390,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,19,1,0,0,0,0,0,0,0,124,-1,-1,0
1390,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,181,1,0,0,0,0,0,0,0,124,-1,-1,0
1390,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,362,1,0,0,0,0,0,0,0,124,-1,-1,0
1390,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,117,1,0,0,0,0,0,0,0,124,-1,-1,0
1390,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,283,1,0,0,0,0,0,0,0,124,-1,-1,0
1390,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,2,0,0,0,0,0,0,0,124,-1,-1,0
1390,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,19,2,0,0,0,0,0,0,0,124,-1,-1,0
1390,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,181,2,0,0,0,0,0,0,0,124,-1,-1,0
1390,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,362,2,0,0,0,0,0,0,0,124,-1,-1,0
1390,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,117,2,0,0,0,0,0,0,0,124,-1,-1,0
1390,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,283,2,0,0,0,0,0,0,0,124,-1,-1,0
