rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1702,A,,Rock'n'Roll-Beginners,First round,1,3,1,-25,7.5,11.25,9,0,0,151,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,1,62,1,-25,7.5,12.5,10,0,0,151,CO,2,2,1,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,1,62,1,-25,7.5,12.5,10,0,0,151,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,1,3,1,-25,7.5,11.25,9,0,0,151,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,2,27,1,-15,9,12.5,10,0,0,151,CO,2,2,1,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,2,27,1,-15,9,12.5,10,0,0,151,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,2,240,1,-25,6.5,8.75,7,0,0,151,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,2,240,1,-25,6.5,8.75,7,0,0,151,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,3,193,1,-15,7.5,13.75,10,0,0,151,CO,2,2,1,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,3,237,1,-50,5,7.5,7,0,0,151,DF,1,1,1,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,3,193,1,-15,7.5,13.75,10,0,0,151,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1702,A,,Rock'n'Roll-Beginners,First round,3,237,1,-50,5,7.5,7,0,0,151,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
