rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,1,102,1,-35,9,11,7.5,0,0,125,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,1,102,1,-35,9,11,7.5,0,0,125,FM,1,1.5,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,1,102,1,-35,9,11,7.5,0,0,125,CO,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,2,115,1,-35,7,9,6,-6,0,125,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,2,115,1,-35,7,9,6,-6,0,125,DF,1,1.5,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,2,115,1,-35,7,9,6,-6,0,125,FM,1,1,1.5,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,3,151,1,-35,10,10,9,-2,0,125,CO,2,1.5,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,3,151,1,-35,10,10,9,-2,0,125,DF,1,2,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,3,151,1,-35,10,10,9,-2,0,125,FM,1,2,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,4,133,1,-35,9,8,5.25,-4,0,125,DF,0.5,1.5,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,4,133,1,-35,9,8,5.25,-4,0,125,FM,0.5,2,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,4,133,1,-35,9,8,5.25,-4,0,125,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,5,46,1,-35,8,9,7.5,-4,0,125,DF,1,2,1.5,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,5,46,1,-35,8,9,7.5,-4,0,125,FM,0.5,1.5,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,5,46,1,-35,8,9,7.5,-4,0,125,CO,1,2,1.5,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,6,158,1,-25,9,10,7.5,-4,0,125,CO,1,2,2,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,6,158,1,-25,9,10,7.5,-4,0,125,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1400,A,,Rock'n'Roll-Small Formations Juniors,Final,6,158,1,-25,9,10,7.5,-4,0,125,FM,1,1.5,2,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,1,102,2,-25,10,10,8.25,0,0,125,CO,2,1.5,2,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,1,102,2,-25,10,10,8.25,0,0,125,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,1,102,2,-25,10,10,8.25,0,0,125,FM,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,2,115,2,-35,11,11,8.25,-4,0,125,DF,2,1.5,2,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,2,115,2,-35,11,11,8.25,-4,0,125,FM,2,1.5,2,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,2,115,2,-35,11,11,8.25,-4,0,125,CO,2,1.5,2,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,3,151,2,-50,7,8,6.75,-8,0,125,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,3,151,2,-50,7,8,6.75,-8,0,125,FM,1.5,1,1,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,3,151,2,-50,7,8,6.75,-8,0,125,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,4,133,2,-50,7,7,6.75,-8,0,125,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,4,133,2,-50,7,7,6.75,-8,0,125,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,4,133,2,-50,7,7,6.75,-8,0,125,FM,1,1,1.5,0,0,0,0,0,0,-1,-1
1400,B,,Rock'n'Roll-Small Formations Juniors,Final,5,46,2,-25,9,10,8.25,0,0,125,CO,2,2,1.5,0,0,0,0,0,0,-1,-1
