rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1359,A,,Rock'n'Roll-Juveniles,First round,1,118,1,-25,7.5,11.25,8,0,0,123,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,1,182,1,-35,5,8.75,8,0,0,123,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,1,182,1,-35,5,8.75,8,0,0,123,DF,1,1.5,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,1,118,1,-25,7.5,11.25,8,0,0,123,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,2,149,1,-25,6.5,10,9,-2,0,123,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,2,149,1,-25,6.5,10,9,-2,0,123,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,2,153,1,-35,5,10,7,0,0,123,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,2,153,1,-35,5,10,7,0,0,123,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,3,121,1,-35,2.5,8.75,7,0,0,123,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,3,491,1,-10,9,17.5,10,0,0,123,DF,2.5,2.5,2,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,3,121,1,-35,2.5,8.75,7,0,0,123,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,3,491,1,-10,9,17.5,10,0,0,123,CO,2,2,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,4,78,1,-15,8.5,13.75,8,0,0,123,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,4,78,1,-15,8.5,13.75,8,0,0,123,DF,2,1.5,2,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,4,114,1,-35,6.5,10,7,0,0,123,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,4,114,1,-35,6.5,10,7,0,0,123,DF,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,5,430,1,-15,8.5,13.75,8,0,0,123,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,5,60,1,-35,6.5,11.25,7,0,0,123,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1359,A,,Rock'n'Roll-Juveniles,First round,5,60,1,-35,6.5,11.25,7,0,0,123,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
