rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1375,A,,Rock'n'Roll-Juveniles,First round,1,60,1,-35,7.5,12.5,9,0,0,124,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,1,491,1,-5,9.5,18.75,12,0,0,124,CO,2.5,2.5,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,1,491,1,-5,9.5,18.75,12,0,0,124,DF,3,2.5,2,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,1,60,1,-35,7.5,12.5,9,0,0,124,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,2,114,1,-25,7.5,12.5,8,0,0,124,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,2,114,1,-25,7.5,12.5,8,0,0,124,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,2,182,1,-25,6.5,12.5,9,0,0,124,CO,1.5,2,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,2,182,1,-25,6.5,12.5,9,0,0,124,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,3,78,1,-15,8.5,13.75,10,0,0,124,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,3,153,1,-35,6.5,11.25,9,0,0,124,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,3,78,1,-15,8.5,13.75,10,0,0,124,CO,2,2,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,3,153,1,-35,6.5,11.25,9,0,0,124,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,4,149,1,-25,7.5,10,8,-4,0,124,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,4,149,1,-25,7.5,10,8,-4,0,124,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,4,430,1,-15,8.5,13.75,10,0,0,124,CO,2,2,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,4,430,1,-15,8.5,13.75,10,0,0,124,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,5,118,1,-35,6.5,11.25,8,0,0,124,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1375,A,,Rock'n'Roll-Juveniles,First round,5,118,1,-35,6.5,11.25,8,0,0,124,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,1,60,2,-25,7.5,10,7,0,0,124,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,1,491,2,0,10,17.5,12,0,0,124,DF,2.5,2.5,2,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,1,60,2,-25,7.5,10,7,0,0,124,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,1,491,2,0,10,17.5,12,0,0,124,CO,2,2,2,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,2,114,2,-35,8.5,11.25,10,0,0,124,CO,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,2,114,2,-35,8.5,11.25,10,0,0,124,DF,2,1,1.5,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,2,182,2,-35,6.5,11.25,6,-2,0,124,CO,1,1,1,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,2,182,2,-35,6.5,11.25,6,-2,0,124,DF,1,1.5,2,0,0,0,0,0,0,-1,-1
1375,B,,Rock'n'Roll-Juveniles,First round,3,153,2,-25,7.5,7.5,7,0,0,124,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
