rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1322,B,,Rock'n'Roll-Ladies Formations,Final,1,32,1,-15,13,11,9.75,0,0,112,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,1,32,1,-15,13,11,9.75,0,0,112,FM,2,2,2.5,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,1,32,1,-15,13,11,9.75,0,0,112,CO,2,2.5,2,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,2,77,1,-25,11,8,6,-4,0,112,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,2,77,1,-25,11,8,6,-4,0,112,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,2,77,1,-25,11,8,6,-4,0,112,FM,1.5,2,2,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,3,208,1,-15,13,13,11.25,0,0,112,FM,2,2,2.5,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,3,208,1,-15,13,13,11.25,0,0,112,CO,2.5,2.5,2,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,3,208,1,-15,13,13,11.25,0,0,112,DF,2,2.5,2,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,4,104,1,-15,13,12,9.75,-2,0,112,FM,2,2,2.5,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,4,104,1,-15,13,12,9.75,-2,0,112,CO,2,2,2.5,0,0,0,0,0,0,-1,-1
1322,B,,Rock'n'Roll-Ladies Formations,Final,4,104,1,-15,13,12,9.75,-2,0,112,DF,1.5,2.5,2,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,1,32,2,-35,7,9,7.5,0,0,112,CO,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,1,32,2,-35,7,9,7.5,0,0,112,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,1,32,2,-35,7,9,7.5,0,0,112,FM,1.5,1,1,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,2,77,2,-25,11,12,9.75,0,0,112,CO,2,2,2,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,2,77,2,-25,11,12,9.75,0,0,112,DF,2,2,2,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,2,77,2,-25,11,12,9.75,0,0,112,FM,2,1.5,2,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,3,208,2,-15,14,13,9.75,0,0,112,CO,2,2,2,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,3,208,2,-15,14,13,9.75,0,0,112,FM,2,2,2.5,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,3,208,2,-15,14,13,9.75,0,0,112,DF,2.5,2,2,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,4,104,2,-35,6,9,6,0,0,112,CO,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,4,104,2,-35,6,9,6,0,0,112,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1322,C,,Rock'n'Roll-Ladies Formations,Final,4,104,2,-35,6,9,6,0,0,112,FM,1,1,1,0,0,0,0,0,0,-1,-1
1322,D,,Rock'n'Roll-Ladies Formations,Final,1,32,3,-25,9,11,8.25,0,0,112,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1322,D,,Rock'n'Roll-Ladies Formations,Final,1,32,3,-25,9,11,8.25,0,0,112,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1322,D,,Rock'n'Roll-Ladies Formations,Final,1,32,3,-25,9,11,8.25,0,0,112,FM,2,1,1.5,0,0,0,0,0,0,-1,-1
1322,D,,Rock'n'Roll-Ladies Formations,Final,2,77,3,-35,13,12,10.5,0,0,112,CO,2,2.5,2.5,0,0,0,0,0,0,-1,-1
1322,D,,Rock'n'Roll-Ladies Formations,Final,2,77,3,-35,13,12,10.5,0,0,112,DF,2,2,2,0,0,0,0,0,0,-1,-1
1322,D,,Rock'n'Roll-Ladies Formations,Final,2,77,3,-35,13,12,10.5,0,0,112,FM,2,2.5,2,0,0,0,0,0,0,-1,-1
1322,D,,Rock'n'Roll-Ladies Formations,Final,3,208,3,-25,14,14,9.75,0,0,112,CO,2,2,2.5,0,0,0,0,0,0,-1,-1
