rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
1279,B,A,Rock 'n' Roll-Main Class Start,First round,1,387,2,-50,-15,-15,-15,-5,-1,0,107,-1,-1,0
1279,B,A,Rock 'n' Roll-Main Class Start,First round,1,70,2,-10,-15,-10,-15,-25,-1,0,107,-1,-1,0
1279,B,A,Rock 'n' Roll-Main Class Start,First round,2,55,2,-10,-10,-50,-35,-25,-1,0,107,-1,-1,0
1279,B,A,Rock 'n' Roll-Main Class Start,First round,2,52,2,-10,-5,-10,-15,-15,-1,0,107,-1,-1,0
1279,B,A,Rock 'n' Roll-Main Class Start,First round,3,172,2,-5,-10,-15,-50,-25,-1,0,107,-1,-1,0
1279,B,A,Rock 'n' Roll-Main Class Start,First round,3,116,2,-5,-10,-5,-25,-5,-1,0,107,-1,-1,0
1279,B,A,Rock 'n' Roll-Main Class Start,First round,4,224,2,-5,-10,-5,-15,-10,-1,0,107,-1,-1,0
1279,C,A,Rock 'n' Roll-Main Class Start,First round,1,70,3,-5,-10,-10,-10,-15,-1,0,107,-1,-1,0
1279,C,A,Rock 'n' Roll-Main Class Start,First round,1,387,3,-15,-15,-25,-10,-35,-1,0,107,-1,-1,0
1279,C,A,Rock 'n' Roll-Main Class Start,First round,2,55,3,-5,-10,-50,-50,-25,-1,0,107,-1,-1,0
1279,C,A,Rock 'n' Roll-Main Class Start,First round,2,52,3,-5,-5,0,-25,-25,-1,0,107,-1,-1,0
1279,C,A,Rock 'n' Roll-Main Class Start,First round,3,116,3,0,-10,-15,-10,-10,-1,0,107,-1,-1,0
1279,C,A,Rock 'n' Roll-Main Class Start,First round,3,172,3,0,-15,-10,-50,-35,-1,0,107,-1,-1,0
1279,C,A,Rock 'n' Roll-Main Class Start,First round,4,224,3,0,-10,-10,-15,-10,-1,0,107,-1,-1,0
1279,G,A,Rock 'n' Roll-Main Class Start,First round,1,387,6,-35,-25,-25,-25,-25,-1,0,107,-1,-1,0
1279,G,A,Rock 'n' Roll-Main Class Start,First round,1,70,6,-10,-10,-25,-10,-25,-1,0,107,-1,-1,0
1279,G,A,Rock 'n' Roll-Main Class Start,First round,2,55,6,-5,-10,-75,-50,-15,-1,0,107,-1,-1,0
1279,G,A,Rock 'n' Roll-Main Class Start,First round,2,52,6,-5,-15,-15,-50,-15,-1,0,107,-1,-1,0
1279,G,A,Rock 'n' Roll-Main Class Start,First round,3,172,6,-5,-15,-25,-75,-25,-1,0,107,-1,-1,0
1279,G,A,Rock 'n' Roll-Main Class Start,First round,3,116,6,0,-15,-25,-50,-25,-1,0,107,-1,-1,0
1279,G,A,Rock 'n' Roll-Main Class Start,First round,4,224,6,-10,-10,-15,-15,-10,-1,0,107,-1,-1,0
1280,C,A,Rock 'n' Roll-Main Class Free Style,First round,1,36,2,-5,0,-5,-5,-5,-1,0,107,-1,-1,0
1280,C,A,Rock 'n' Roll-Main Class Free Style,First round,1,263,2,-5,-5,-15,-15,-5,-1,0,107,-1,-1,0
1280,C,A,Rock 'n' Roll-Main Class Free Style,First round,2,63,2,-5,-10,-10,-5,-5,-1,0,107,-1,-1,0
1280,C,A,Rock 'n' Roll-Main Class Free Style,First round,2,49,2,-15,-5,-10,-10,-5,-1,0,107,-1,-1,0
1280,C,A,Rock 'n' Roll-Main Class Free Style,First round,3,15,2,-5,0,-15,-25,-50,-1,0,107,-1,-1,0
1280,C,A,Rock 'n' Roll-Main Class Free Style,First round,3,47,2,0,-15,-15,-25,0,-1,0,107,-1,-1,0
1280,C,A,Rock 'n' Roll-Main Class Free Style,First round,4,232,2,-10,-10,-10,-10,-75,-1,0,107,-1,-1,0
1280,C,A,Rock 'n' Roll-Main Class Free Style,First round,4,90,2,0,0,-5,0,-15,-1,0,107,-1,-1,0
1280,D,A,Rock 'n' Roll-Main Class Free Style,First round,1,263,3,-35,-15,-25,-15,-25,-1,0,107,-1,-1,0
1280,D,A,Rock 'n' Roll-Main Class Free Style,First round,1,36,3,-5,-10,-10,-10,-10,-1,0,107,-1,-1,0
1280,D,A,Rock 'n' Roll-Main Class Free Style,First round,2,49,3,-25,-15,-15,-25,-25,-1,0,107,-1,-1,0
1280,D,A,Rock 'n' Roll-Main Class Free Style,First round,2,63,3,-35,-10,-15,-25,-15,-1,0,107,-1,-1,0
1280,D,A,Rock 'n' Roll-Main Class Free Style,First round,3,47,3,-15,-25,-15,-25,-10,-1,0,107,-1,-1,0
1280,D,A,Rock 'n' Roll-Main Class Free Style,First round,3,15,3,-25,-25,-75,-25,-100,-1,0,107,-1,-1,0
1280,D,A,Rock 'n' Roll-Main Class Free Style,First round,4,90,3,-15,-15,-15,-15,-25,-1,0,107,-1,-1,0
1280,D,A,Rock 'n' Roll-Main Class Free Style,First round,4,232,3,-25,-15,-35,-10,-75,-1,0,107,-1,-1,0
1280,G,A,Rock 'n' Roll-Main Class Free Style,First round,1,36,6,0,0,-15,0,0,-1,0,107,-1,-1,0
1280,G,A,Rock 'n' Roll-Main Class Free Style,First round,1,263,6,0,-15,-15,-15,-10,-1,0,107,-1,-1,0
1280,G,A,Rock 'n' Roll-Main Class Free Style,First round,2,63,6,0,-5,-10,-5,-10,-1,0,107,-1,-1,0
1280,G,A,Rock 'n' Roll-Main Class Free Style,First round,2,49,6,-10,-10,-5,-10,-15,-1,0,107,-1,-1,0
1280,G,A,Rock 'n' Roll-Main Class Free Style,First round,3,15,6,-5,-10,-25,-25,-75,-1,0,107,-1,-1,0
1280,G,A,Rock 'n' Roll-Main Class Free Style,First round,3,47,6,-10,-15,0,-15,0,-1,0,107,-1,-1,0
1280,G,A,Rock 'n' Roll-Main Class Free Style,First round,4,232,6,0,-10,-10,-10,-75,-1,0,107,-1,-1,0
1280,G,A,Rock 'n' Roll-Main Class Free Style,First round,4,90,6,0,0,-15,-10,-5,-1,0,107,-1,-1,0
1289,B,A,Rock 'n' Roll-Main Class Start,Final,1,224,2,0,-10,-10,-15,-10,-25,0,107,-1,-1,0
1289,B,A,Rock 'n' Roll-Main Class Start,Final,2,387,2,-50,-25,-10,-35,-15,-1,0,107,-1,-1,0
1289,B,A,Rock 'n' Roll-Main Class Start,Final,3,116,2,-10,0,-15,-15,-25,-5,0,107,-1,-1,0
1289,B,A,Rock 'n' Roll-Main Class Start,Final,4,52,2,-10,-5,-5,-15,-10,-15,0,107,-1,-1,0
1289,B,A,Rock 'n' Roll-Main Class Start,Final,5,172,2,-10,-15,-15,-25,-50,-15,0,107,-1,-1,0
1289,B,A,Rock 'n' Roll-Main Class Start,Final,6,70,2,-5,0,-5,-5,-5,0,0,107,-1,-1,0
1289,C,A,Rock 'n' Roll-Main Class Start,Final,1,224,3,-15,-5,-15,-5,-10,-50,0,107,-1,-1,0
1289,C,A,Rock 'n' Roll-Main Class Start,Final,2,387,3,-35,-15,-10,-25,-15,-1,0,107,-1,-1,0
1289,C,A,Rock 'n' Roll-Main Class Start,Final,3,116,3,0,-5,-15,-15,-25,-10,0,107,-1,-1,0
1289,C,A,Rock 'n' Roll-Main Class Start,Final,4,52,3,-25,-10,-5,-10,-15,-10,0,107,-1,-1,0
1289,C,A,Rock 'n' Roll-Main Class Start,Final,5,172,3,-5,-15,-15,-25,-35,-25,0,107,-1,-1,0
1289,C,A,Rock 'n' Roll-Main Class Start,Final,6,70,3,-5,-5,-5,-10,-5,-5,0,107,-1,-1,0
1289,G,A,Rock 'n' Roll-Main Class Start,Final,1,224,6,-25,-10,-25,-15,-10,-50,0,107,-1,-1,0
1289,G,A,Rock 'n' Roll-Main Class Start,Final,2,387,6,-50,-35,-10,-25,-25,-1,0,107,-1,-1,0
1289,G,A,Rock 'n' Roll-Main Class Start,Final,3,116,6,-10,0,-15,-15,-25,-10,0,107,-1,-1,0
1289,G,A,Rock 'n' Roll-Main Class Start,Final,4,52,6,-10,0,-10,-10,-15,-10,0,107,-1,-1,0
1289,G,A,Rock 'n' Roll-Main Class Start,Final,5,172,6,0,-5,-25,-15,-50,-35,0,107,-1,-1,0
1289,G,A,Rock 'n' Roll-Main Class Start,Final,6,70,6,-10,-10,0,-10,-15,0,0,107,-1,-1,0
1292,C,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,19,2,0,0,0,0,0,0,0,107,-1,-1,0
1292,C,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,117,2,0,0,0,0,0,0,0,107,-1,-1,0
1292,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,19,3,0,0,0,0,0,0,0,107,-1,-1,0
1292,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,117,3,0,0,0,0,0,0,0,107,-1,-1,0
1292,G,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,19,6,0,0,0,0,0,0,0,107,-1,-1,0
1292,G,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,117,6,0,0,0,0,0,0,0,107,-1,-1,0
1293,C,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,1,232,2,0,0,0,0,0,0,0,107,-1,-1,0
1293,C,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,2,47,2,0,0,0,0,0,0,0,107,-1,-1,0
1293,C,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,3,63,2,0,0,0,0,0,0,0,107,-1,-1,0
1293,C,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,4,49,2,0,0,0,0,0,0,0,107,-1,-1,0
1293,C,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,5,36,2,0,0,0,0,0,0,0,107,-1,-1,0
1293,C,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,6,90,2,0,0,0,0,0,0,0,107,-1,-1,0
1293,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,1,232,3,0,0,0,0,0,0,0,107,-1,-1,0
1293,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,2,47,3,0,0,0,0,0,0,0,107,-1,-1,0
1293,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,3,63,3,0,0,0,0,0,0,0,107,-1,-1,0
1293,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,4,49,3,0,0,0,0,0,0,0,107,-1,-1,0
1293,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,5,36,3,0,0,0,0,0,0,0,107,-1,-1,0
1293,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,6,90,3,0,0,0,0,0,0,0,107,-1,-1,0
1293,G,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,1,232,6,0,0,0,0,0,0,0,107,-1,-1,0
1293,G,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,2,47,6,0,0,0,0,0,0,0,107,-1,-1,0
1293,G,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,3,63,6,0,0,0,0,0,0,0,107,-1,-1,0
1293,G,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,4,49,6,0,0,0,0,0,0,0,107,-1,-1,0
1293,G,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,5,36,6,0,0,0,0,0,0,0,107,-1,-1,0
1293,G,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,6,90,6,0,0,0,0,0,0,0,107,-1,-1,0
1297,C,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,1,117,2,-10,-5,-15,-5,-5,-5,0,107,-1,-1,0
1297,C,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,2,19,2,0,-35,-15,-10,-15,0,0,107,-1,-1,0
1297,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,1,117,3,-25,-25,-35,-10,-15,-35,0,107,-1,-1,0
1297,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,2,19,3,-10,-35,-35,-15,-15,-10,0,107,-1,-1,0
1297,G,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,1,117,6,-10,-25,-25,-15,-5,-5,0,107,-1,-1,0
1297,G,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,2,19,6,0,-35,-35,-15,-15,-5,0,107,-1,-1,0
1298,C,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,1,63,2,-5,-15,-10,-5,-10,-15,0,107,-1,-1,0
1298,C,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,2,232,2,-5,-15,-15,-10,-15,-10,0,107,-1,-1,0
1298,C,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,3,47,2,-25,-25,-25,-25,-15,-5,0,107,-1,-1,0
1298,C,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,4,36,2,-15,-5,-10,-15,-25,-5,0,107,-1,-1,0
1298,C,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,5,90,2,-15,0,0,-10,-5,-10,0,107,-1,-1,0
1298,C,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,6,49,2,-25,-10,-15,-25,-25,-15,0,107,-1,-1,0
1298,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,1,63,3,-15,-25,-15,-15,-10,-25,0,107,-1,-1,0
1298,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,2,232,3,-15,-25,-35,-25,-25,-25,0,107,-1,-1,0
1298,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,3,47,3,-50,-25,-35,-25,-25,-15,0,107,-1,-1,0
