anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,154,Rock'n'Roll-Beginners,Final,1,3,DF,2.0,2.3,0.8695652173913044,"[12.5, 8.75, 15.0, 11.25, 12.5, 10.0]"
,154,Rock'n'Roll-Beginners,Final,1,3,CO,1.0,2.0,0.5,"[10.0, 7.0, 9.0, 9.0, 10.0, 9.0]"
,154,Rock'n'Roll-Beginners,Final,1,3,FM,0.61,2.0,0.305,"[8.5, 8.5, 9.0, 7.5, 7.5, 7.5]"
,154,Rock'n'Roll-Beginners,Final,1,3,FW,6.07,14.4,0.4215277777777778,"[-25.0, -15.0, -10.0, -25.0, -25.0, -15.0]"
,154,Rock'n'Roll-Beginners,Final,1,3,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,154,Rock'n'Roll-Beginners,Final,1,3,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,154,Rock'n'Roll-Beginners,Final,2,134,DF,1.2,2.3,0.5217391304347826,"[12.5, 8.75, 10.0, 11.25, 11.25, 10.0]"
,154,Rock'n'Roll-Beginners,Final,2,134,CO,0.75,2.0,0.375,"[9.0, 8.0, 8.0, 9.0, 10.0, 8.0]"
,154,Rock'n'Roll-Beginners,Final,2,134,FM,0.69,2.0,0.345,"[7.5, 8.5, 6.5, 7.5, 6.5, 7.5]"
,154,Rock'n'Roll-Beginners,Final,2,134,FW,9.32,14.4,0.6472222222222223,"[-15.0, -10.0, -35.0, -25.0, -35.0, -25.0]"
,154,Rock'n'Roll-Beginners,Final,2,134,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, -2.0, 0.0, -2.0, -2.0]"
,154,Rock'n'Roll-Beginners,Final,2,134,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,154,Rock'n'Roll-Beginners,Final,3,192,DF,1.02,2.3,0.44347826086956527,"[11.25, 8.75, 10.0, 10.0, 11.25, 8.75]"
,154,Rock'n'Roll-Beginners,Final,3,192,CO,1.53,2.0,0.765,"[8.0, 8.0, 8.0, 9.0, 10.0, 5.0]"
,154,Rock'n'Roll-Beginners,Final,3,192,FM,1.07,2.0,0.535,"[7.5, 8.5, 6.5, 6.5, 5.0, 6.5]"
,154,Rock'n'Roll-Beginners,Final,3,192,FW,3.73,14.4,0.25902777777777775,"[-35.0, -25.0, -35.0, -35.0, -35.0, -35.0]"
,154,Rock'n'Roll-Beginners,Final,3,192,sm,1.15,2.3,0.5,"[-2.0, 0.0, -2.0, -2.0, -4.0, -2.0]"
,154,Rock'n'Roll-Beginners,Final,3,192,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,154,Rock'n'Roll-Beginners,Final,4,240,DF,1.38,2.3,0.6,"[8.75, 7.5, 7.5, 10.0, 10.0, 6.25]"
,154,Rock'n'Roll-Beginners,Final,4,240,CO,1.57,2.0,0.785,"[7.0, 6.0, 6.0, 7.0, 8.0, 3.0]"
,154,Rock'n'Roll-Beginners,Final,4,240,FM,0.56,2.0,0.28,"[6.5, 6.5, 6.5, 6.5, 6.5, 5.0]"
,154,Rock'n'Roll-Beginners,Final,4,240,FW,7.07,14.4,0.49097222222222225,"[-50.0, -50.0, -50.0, -35.0, -50.0, -35.0]"
,154,Rock'n'Roll-Beginners,Final,4,240,sm,1.0,2.3,0.4347826086956522,"[-2.0, 0.0, 0.0, -2.0, -2.0, 0.0]"
,154,Rock'n'Roll-Beginners,Final,4,240,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
