rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1819,A,,Rock'n'Roll-Kids,Final,1,6,1,-75,2.5,8.75,5,-8,0,155,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1819,A,,Rock'n'Roll-Kids,Final,1,6,1,-75,2.5,8.75,5,-8,0,155,CO,0.5,1,1,0,0,0,0,0,0,-1,-1
1819,A,,Rock'n'Roll-Kids,Final,2,242,1,-25,6.5,12.5,9,0,0,155,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1819,A,,Rock'n'Roll-Kids,Final,2,242,1,-25,6.5,12.5,9,0,0,155,DF,0.5,2,2,0,0,0,0,0,0,-1,-1
1819,A,,Rock'n'Roll-Kids,Final,3,66,1,-35,6.5,13.75,11,0,0,155,CO,1.5,1.5,2.5,0,0,0,0,0,0,-1,-1
1819,A,,Rock'n'Roll-Kids,Final,3,66,1,-35,6.5,13.75,11,0,0,155,DF,1,2,2,0,0,0,0,0,0,-1,-1
1819,A,,Rock'n'Roll-Kids,Final,4,350,1,-35,5,13.75,9,0,0,155,DF,1,2,2,0,0,0,0,0,0,-1,-1
1819,A,,Rock'n'Roll-Kids,Final,4,350,1,-35,5,13.75,9,0,0,155,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1819,B,,Rock'n'Roll-Kids,Final,1,6,2,-75,5,5,3,0,-10,155,CO,0.5,0.5,0.5,0,0,0,0,0,0,-1,-1
1819,B,,Rock'n'Roll-Kids,Final,1,6,2,-75,5,5,3,0,-10,155,DF,0.5,0.5,1,0,0,0,0,0,0,-1,-1
1819,B,,Rock'n'Roll-Kids,Final,2,242,2,-15,7.5,7.5,7,0,0,155,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1819,B,,Rock'n'Roll-Kids,Final,2,242,2,-15,7.5,7.5,7,0,0,155,DF,0.5,1.5,1,0,0,0,0,0,0,-1,-1
1819,B,,Rock'n'Roll-Kids,Final,3,66,2,-25,6.5,8.75,8,0,0,155,CO,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1819,B,,Rock'n'Roll-Kids,Final,3,66,2,-25,6.5,8.75,8,0,0,155,DF,1,1.5,1,0,0,0,0,0,0,-1,-1
1819,B,,Rock'n'Roll-Kids,Final,4,350,2,-35,6.5,6.25,6,0,0,155,DF,1,0.5,1,0,0,0,0,0,0,-1,-1
1819,B,,Rock'n'Roll-Kids,Final,4,350,2,-35,6.5,6.25,6,0,0,155,CO,1,1.5,0.5,0,0,0,0,0,0,-1,-1
1819,C,,Rock'n'Roll-Kids,Final,1,6,3,-50,5,6.25,4,0,-10,155,DF,1,0.5,1,0,0,0,0,0,0,-1,-1
1819,C,,Rock'n'Roll-Kids,Final,1,6,3,-50,5,6.25,4,0,-10,155,CO,0.5,1,0.5,0,0,0,0,0,0,-1,-1
1819,C,,Rock'n'Roll-Kids,Final,2,242,3,-25,6.5,12.5,7,0,0,155,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1819,C,,Rock'n'Roll-Kids,Final,2,242,3,-25,6.5,12.5,7,0,0,155,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1819,C,,Rock'n'Roll-Kids,Final,3,66,3,-25,5,10,6,0,0,155,CO,1,1,1,0,0,0,0,0,0,-1,-1
1819,C,,Rock'n'Roll-Kids,Final,3,66,3,-25,5,10,6,0,0,155,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1819,C,,Rock'n'Roll-Kids,Final,4,350,3,-50,5,8.75,6,0,0,155,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1819,C,,Rock'n'Roll-Kids,Final,4,350,3,-50,5,8.75,6,0,0,155,CO,1,1,1,0,0,0,0,0,0,-1,-1
1819,D,,Rock'n'Roll-Kids,Final,1,6,4,-75,2.5,2.5,2,-10,0,155,CO,0,0.5,0.5,0,0,0,0,0,0,-1,-1
1819,D,,Rock'n'Roll-Kids,Final,1,6,4,-75,2.5,2.5,2,-10,0,155,DF,0,0.5,0.5,0,0,0,0,0,0,-1,-1
1819,D,,Rock'n'Roll-Kids,Final,2,242,4,-35,5,12.5,9,0,0,155,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1819,D,,Rock'n'Roll-Kids,Final,2,242,4,-35,5,12.5,9,0,0,155,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1819,D,,Rock'n'Roll-Kids,Final,3,66,4,-50,5,7.5,6,0,0,155,CO,1,1,1,0,0,0,0,0,0,-1,-1
1819,D,,Rock'n'Roll-Kids,Final,3,66,4,-50,5,7.5,6,0,0,155,DF,1,1,1,0,0,0,0,0,0,-1,-1
1819,D,,Rock'n'Roll-Kids,Final,4,350,4,-50,5,8.75,7,0,0,155,DF,1.5,1,1,0,0,0,0,0,0,-1,-1
1819,D,,Rock'n'Roll-Kids,Final,4,350,4,-50,5,8.75,7,0,0,155,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
