rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,3,-5,-5,0,-5,-100,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,430,3,-15,-15,-10,-10,-75,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,36,3,-10,-10,-10,-15,-10,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,54,3,-15,-25,-50,-50,-50,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,160,3,-10,-10,-25,-15,-10,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,28,3,-10,-25,-10,-25,-15,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,148,3,0,-10,-10,-5,-100,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,283,3,-10,-25,-15,-10,-50,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,5,300,3,-5,-10,-25,-10,-15,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,5,471,3,-5,-10,-10,-15,-15,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,6,363,3,-5,-25,-10,-10,-35,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,6,181,3,-25,-10,-10,-5,-5,-1,0,154,-1,-1,0
1796,C,A,Rock'n'Roll-Main Class Contact Style,First round,7,71,3,-15,-10,-10,-10,-5,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,4,-5,-10,-5,-10,-100,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,1,430,4,-25,-15,-15,-15,-25,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,2,36,4,-25,-25,-25,-15,-10,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,2,54,4,-25,-35,-50,-35,-35,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,3,160,4,-10,-10,-35,-15,-25,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,3,28,4,-15,-15,-15,-25,-15,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,4,148,4,-5,-15,-10,-5,-100,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,4,283,4,-10,-35,-15,-10,-15,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,5,300,4,-10,-15,-35,-5,-15,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,5,471,4,-5,-10,-10,-10,-10,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,6,363,4,-10,-25,-10,-15,-35,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,6,181,4,-25,-15,-10,-5,-5,-1,0,154,-1,-1,0
1796,D,A,Rock'n'Roll-Main Class Contact Style,First round,7,71,4,-35,-25,-25,-15,-15,-1,0,154,-1,-1,0
1796,E,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,5,-25,-10,-15,-25,-75,-1,0,154,-1,-1,0
1796,E,A,Rock'n'Roll-Main Class Contact Style,First round,1,430,5,-15,-25,-25,-35,-35,-1,0,154,-1,-1,0
1796,E,A,Rock'n'Roll-Main Class Contact Style,First round,2,36,5,-35,-35,-50,-35,-35,-1,0,154,-1,-1,0
1796,E,A,Rock'n'Roll-Main Class Contact Style,First round,2,54,5,-50,-25,-75,-35,-50,-1,0,154,-1,-1,0
1796,E,A,Rock'n'Roll-Main Class Contact Style,First round,3,160,5,-25,-35,-35,-25,-35,-1,0,154,-1,-1,0
1796,E,A,Rock'n'Roll-Main Class Contact Style,First round,3,28,5,-25,-25,-35,-50,-25,-1,0,154,-1,-1,0
