rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1844,A,,Rock'n'Roll-Beginners,First round,1,55,1,-35,5,10,6,-4,0,156,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,1,134,1,-15,8.5,13.75,11,0,0,156,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,1,134,1,-15,8.5,13.75,11,0,0,156,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,1,55,1,-35,5,10,6,-4,0,156,CO,1,1,1,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,2,192,1,-25,8.5,13.75,9,0,0,156,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,2,3,1,-25,7.5,11.25,8,0,0,156,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,2,3,1,-25,7.5,11.25,8,0,0,156,DF,1,2,1.5,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,2,192,1,-25,8.5,13.75,9,0,0,156,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,3,239,1,-25,6.5,11.25,7,-2,0,156,DF,1,1.5,2,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,3,239,1,-25,6.5,11.25,7,-2,0,156,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,3,131,1,-35,7.5,11.25,7,0,0,156,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,3,131,1,-35,7.5,11.25,7,0,0,156,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,4,240,1,-35,6.5,11.25,6,0,0,156,DF,1,2,1.5,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,4,238,1,-35,7.5,12.5,11,-2,0,156,CO,1,2,2,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,4,238,1,-35,7.5,12.5,11,-2,0,156,DF,1,1.5,2,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,4,240,1,-35,6.5,11.25,6,0,0,156,CO,0.5,1.5,1,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,5,62,1,-25,8.5,12.5,8,0,0,156,DF,1,2,2,0,0,0,0,0,0,-1,-1
1844,A,,Rock'n'Roll-Beginners,First round,5,62,1,-25,8.5,12.5,8,0,0,156,CO,1,2,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,1,55,2,-50,6.5,7.5,7,-2,0,156,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,1,55,2,-50,6.5,7.5,7,-2,0,156,DF,1,1,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,1,134,2,-10,8.5,13.75,9,0,0,156,CO,1.5,2,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,1,134,2,-10,8.5,13.75,9,0,0,156,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,2,3,2,-15,8.5,12.5,8,0,0,156,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,2,192,2,-25,7.5,11.25,6,-2,0,156,CO,1,1,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,2,3,2,-15,8.5,12.5,8,0,0,156,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,2,192,2,-25,7.5,11.25,6,-2,0,156,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,3,131,2,-25,6.5,12.5,8,0,0,156,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,3,131,2,-25,6.5,12.5,8,0,0,156,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,3,239,2,-35,6.5,8.75,7,-2,0,156,CO,1,1.5,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,3,239,2,-35,6.5,8.75,7,-2,0,156,DF,1.5,1,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,4,240,2,-35,5,7.5,7,-2,0,156,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,4,240,2,-35,5,7.5,7,-2,0,156,DF,1,1,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,4,238,2,-35,5,8.75,8,-4,0,156,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,4,238,2,-35,5,8.75,8,-4,0,156,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,5,62,2,-35,7.5,12.5,8,0,0,156,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1844,B,,Rock'n'Roll-Beginners,First round,5,62,2,-35,7.5,12.5,8,0,0,156,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1844,C,,Rock'n'Roll-Beginners,First round,1,55,3,-35,2.5,10,5,-2,0,156,CO,0.5,1,1,0,0,0,0,0,0,-1,-1
1844,C,,Rock'n'Roll-Beginners,First round,1,55,3,-35,2.5,10,5,-2,0,156,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
