rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,363,3,-10,-15,-15,-10,-15,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,71,3,-15,-25,-15,-15,-15,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,52,3,-25,-25,-25,-15,-75,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,283,3,-15,-25,-10,-10,-10,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,54,3,-15,-15,-10,-25,-25,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,148,3,-10,-10,-10,-5,-25,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,28,3,-25,-10,-15,-15,-15,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,181,3,-10,-15,-10,-10,-15,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,5,160,3,-15,-10,-10,-10,-10,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,5,36,3,-10,-15,-15,-15,-10,-1,0,155,-1,-1,0
1827,C,A,Rock'n'Roll-Main Class Contact Style,First round,6,471,3,-15,-15,-25,-10,-15,-1,0,155,-1,-1,0
1827,D,A,Rock'n'Roll-Main Class Contact Style,First round,1,363,4,-5,-10,-10,-10,-15,-1,0,155,-1,-1,0
1827,D,A,Rock'n'Roll-Main Class Contact Style,First round,1,71,4,-10,-10,-25,-10,-25,-1,0,155,-1,-1,0
1827,D,A,Rock'n'Roll-Main Class Contact Style,First round,2,52,4,-10,-25,-10,-15,-75,-1,0,155,-1,-1,0
1827,D,A,Rock'n'Roll-Main Class Contact Style,First round,2,283,4,-15,-15,-15,-15,-10,-1,0,155,-1,-1,0
1827,D,A,Rock'n'Roll-Main Class Contact Style,First round,3,54,4,-15,-10,-10,-25,-25,-1,0,155,-1,-1,0
1827,D,A,Rock'n'Roll-Main Class Contact Style,First round,3,148,4,-5,-5,-10,-5,-15,-1,0,155,-1,-1,0
