rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1528,A,,Rock'n'Roll-Beginners,First round,1,131,1,-35,6.5,7.5,6,0,0,142,DF,1,1,1,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,1,193,1,-25,6.5,10,7,0,0,142,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,1,193,1,-25,6.5,10,7,0,0,142,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,1,131,1,-35,6.5,7.5,6,0,0,142,CO,1,1,1,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,2,57,1,-35,6.5,12.5,11,-2,0,142,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,2,3,1,-35,6.5,8.75,9,0,0,142,CO,1,2,1.5,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,2,3,1,-35,6.5,8.75,9,0,0,142,DF,1,1.5,1,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,2,57,1,-35,6.5,12.5,11,-2,0,142,CO,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,3,192,1,-25,7.5,12.5,11,0,0,142,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,3,192,1,-25,7.5,12.5,11,0,0,142,CO,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,3,27,1,-35,6.5,10,7,0,0,142,CO,0.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,3,27,1,-35,6.5,10,7,0,0,142,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,4,214,1,-25,7.5,12.5,11,0,0,142,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1528,A,,Rock'n'Roll-Beginners,First round,4,214,1,-25,7.5,12.5,11,0,0,142,DF,1,2,2,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,1,193,2,-25,6.5,10,7,0,0,142,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,1,131,2,-50,6.5,3.75,5,0,0,142,CO,1,0.5,1,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,1,131,2,-50,6.5,3.75,5,0,0,142,DF,0.5,0.5,0.5,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,1,193,2,-25,6.5,10,7,0,0,142,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,2,3,2,-25,7.5,6.25,6,0,0,142,CO,0.5,1.5,1,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,2,3,2,-25,7.5,6.25,6,0,0,142,DF,0.5,1,1,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,2,57,2,-15,7.5,8.75,6,0,-10,142,CO,1,1,1,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,2,57,2,-15,7.5,8.75,6,0,-10,142,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,3,27,2,-50,8.5,6.25,5,0,0,142,CO,1,1,0.5,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,3,27,2,-50,8.5,6.25,5,0,0,142,DF,1,0.5,1,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,3,192,2,-25,6.5,10,7,0,0,142,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,3,192,2,-25,6.5,10,7,0,0,142,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,4,214,2,-25,7.5,7.5,6,0,0,142,CO,1,1,1,0,0,0,0,0,0,-1,-1
1528,C,,Rock'n'Roll-Beginners,First round,4,214,2,-25,7.5,7.5,6,0,0,142,DF,1,1,1,0,0,0,0,0,0,-1,-1
