anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,151,Rock'n'Roll-Beginners,Hope round,3,134,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Hope round,4,238,DF,1.41,2.3,0.6130434782608696,"[11.25, 10.0, 8.75, 11.25, 7.5, 11.25, 8.75]"
,151,Rock'n'Roll-Beginners,Hope round,4,238,CO,1.41,2.0,0.705,"[8.0, 7.0, 6.0, 10.0, 8.0, 10.0, 7.0]"
,151,Rock'n'Roll-Beginners,Hope round,4,238,FM,1.39,2.0,0.695,"[6.5, 6.5, 5.0, 5.0, 2.5, 6.5, 6.5]"
,151,Rock'n'Roll-Beginners,Hope round,4,238,FW,6.78,14.4,0.4708333333333333,"[-35.0, -35.0, -35.0, -25.0, -50.0, -35.0, -35.0]"
,151,Rock'n'Roll-Beginners,Hope round,4,238,sm,0.7,2.3,0.30434782608695654,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Hope round,4,238,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,151,Rock'n'Roll-Beginners,Final,1,134,DF,2.65,2.3,1.1521739130434783,"[11.25, 11.25, 12.5, 15.0, 7.5, 15.0, 8.75]"
,151,Rock'n'Roll-Beginners,Final,1,134,CO,1.48,2.0,0.74,"[9.0, 9.0, 8.0, 11.0, 8.0, 12.0, 8.0]"
,151,Rock'n'Roll-Beginners,Final,1,134,FM,1.04,2.0,0.52,"[7.5, 6.5, 8.5, 7.5, 6.5, 7.5, 5.0]"
,151,Rock'n'Roll-Beginners,Final,1,134,FW,6.39,14.4,0.44375,"[-25.0, -25.0, -15.0, -15.0, -25.0, -25.0, -35.0]"
,151,Rock'n'Roll-Beginners,Final,1,134,sm,0.7,2.3,0.30434782608695654,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Final,1,134,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,151,Rock'n'Roll-Beginners,Final,2,131,DF,2.36,2.3,1.0260869565217392,"[11.25, 11.25, 8.75, 11.25, 12.5, 16.25, 8.75]"
,151,Rock'n'Roll-Beginners,Final,2,131,CO,1.68,2.0,0.84,"[8.0, 7.0, 7.0, 10.0, 8.0, 12.0, 8.0]"
,151,Rock'n'Roll-Beginners,Final,2,131,FM,0.35,2.0,0.175,"[7.5, 7.5, 7.5, 7.5, 7.5, 7.5, 6.5]"
,151,Rock'n'Roll-Beginners,Final,2,131,FW,6.39,14.4,0.44375,"[-25.0, -35.0, -25.0, -15.0, -25.0, -25.0, -35.0]"
