anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
,Rock'n'Roll-Beginners,First round,1,134,DF,1.2,2.0,"[8.75, 7.5, 8.75, 10.0, 11.25, 10.0]"
,Rock'n'Roll-Beginners,First round,1,134,CO,1.34,2.0,"[7.0, 8.0, 7.0, 10.0, 7.0, 10.0]"
,Rock'n'Roll-Beginners,First round,1,134,FM,0.82,12.0,"[8.5, 6.5, 6.5, 8.5, 7.5, 7.5]"
,Rock'n'Roll-Beginners,First round,1,134,FW,4.71,12.0,"[-15.0, -25.0, -25.0, -15.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,First round,1,134,sm,1.53,2.3,"[-4.0, 0.0, 0.0, 0.0, -2.0, 0.0]"
,Rock'n'Roll-Beginners,First round,1,134,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,2,62,DF,0.59,2.0,"[10.0, 10.0, 10.0, 10.0, 11.25, 11.25]"
,Rock'n'Roll-Beginners,First round,2,62,CO,0.69,2.0,"[7.0, 8.0, 7.0, 8.0, 9.0, 8.0]"
,Rock'n'Roll-Beginners,First round,2,62,FM,0.37,12.0,"[7.5, 6.5, 7.5, 7.5, 7.5, 7.5]"
,Rock'n'Roll-Beginners,First round,2,62,FW,6.87,12.0,"[-35.0, -35.0, -15.0, -25.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,First round,2,62,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,2,62,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,2,237,DF,0.59,2.0,"[6.25, 7.5, 7.5, 7.5, 6.25, 7.5]"
,Rock'n'Roll-Beginners,First round,2,237,CO,1.25,2.0,"[5.0, 8.0, 5.0, 6.0, 4.0, 6.0]"
,Rock'n'Roll-Beginners,First round,2,237,FM,0.71,12.0,"[5.0, 5.0, 6.5, 6.5, 5.0, 5.0]"
yes,Rock'n'Roll-Beginners,First round,2,237,FW,14.34,12.0,"[-35.0, -50.0, -35.0, -50.0, -75.0, -35.0]"
,Rock'n'Roll-Beginners,First round,2,237,sm,1.37,2.3,"[-2.0, 0.0, 0.0, -2.0, -4.0, -2.0]"
yes,Rock'n'Roll-Beginners,First round,2,237,bm,3.73,3.0,"[0.0, -10.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,3,3,DF,1.02,2.0,"[10.0, 10.0, 8.75, 11.25, 8.75, 11.25]"
,Rock'n'Roll-Beginners,First round,3,3,CO,1.07,2.0,"[6.0, 9.0, 6.0, 7.0, 7.0, 8.0]"
,Rock'n'Roll-Beginners,First round,3,3,FM,0.47,12.0,"[6.5, 6.5, 7.5, 7.5, 6.5, 6.5]"
yes,Rock'n'Roll-Beginners,First round,3,3,FW,12.39,12.0,"[-50.0, -25.0, -35.0, -15.0, -35.0, -15.0]"
,Rock'n'Roll-Beginners,First round,3,3,sm,0.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Beginners,First round,3,3,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,3,239,DF,1.12,2.0,"[5.0, 5.0, 5.0, 6.25, 7.5, 7.5]"
,Rock'n'Roll-Beginners,First round,3,239,CO,0.75,2.0,"[4.0, 5.0, 5.0, 6.0, 6.0, 6.0]"
,Rock'n'Roll-Beginners,First round,3,239,FM,1.43,12.0,"[2.5, 6.5, 5.0, 6.5, 6.5, 5.0]"
,Rock'n'Roll-Beginners,First round,3,239,FW,8.37,12.0,"[-35.0, -25.0, -25.0, -35.0, -50.0, -35.0]"
,Rock'n'Roll-Beginners,First round,3,239,sm,1.63,2.3,"[-4.0, -2.0, -2.0, 0.0, -4.0, 0.0]"
yes,Rock'n'Roll-Beginners,First round,3,239,bm,3.73,3.0,"[0.0, 0.0, 0.0, -10.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,4,27,DF,0.86,2.0,"[11.25, 11.25, 11.25, 10.0, 10.0, 12.5]"
,Rock'n'Roll-Beginners,First round,4,27,CO,0.76,2.0,"[9.0, 9.0, 7.0, 9.0, 8.0, 9.0]"
,Rock'n'Roll-Beginners,First round,4,27,FM,0.84,12.0,"[8.5, 6.5, 9.0, 8.5, 7.5, 8.5]"
,Rock'n'Roll-Beginners,First round,4,27,FW,5.77,12.0,"[-25.0, -35.0, -25.0, -15.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,First round,4,27,sm,1.15,2.3,"[0.0, -2.0, -2.0, -2.0, -2.0, -4.0]"
,Rock'n'Roll-Beginners,First round,4,27,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,4,240,DF,1.97,2.0,"[6.25, 8.75, 7.5, 12.5, 8.75, 7.5]"
,Rock'n'Roll-Beginners,First round,4,240,CO,1.53,2.0,"[6.0, 9.0, 5.0, 9.0, 6.0, 7.0]"
,Rock'n'Roll-Beginners,First round,4,240,FM,1.18,12.0,"[5.0, 6.5, 6.5, 9.0, 6.5, 6.5]"
yes,Rock'n'Roll-Beginners,First round,4,240,FW,12.25,12.0,"[-35.0, -25.0, -50.0, -10.0, -35.0, -25.0]"
,Rock'n'Roll-Beginners,First round,4,240,sm,0.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Beginners,First round,4,240,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,5,57,DF,1.2,2.0,"[10.0, 11.25, 10.0, 12.5, 8.75, 11.25]"
,Rock'n'Roll-Beginners,First round,5,57,CO,1.8,2.0,"[7.0, 6.0, 6.0, 11.0, 9.0, 7.0]"
,Rock'n'Roll-Beginners,First round,5,57,FM,0.37,12.0,"[7.5, 7.5, 7.5, 8.5, 7.5, 7.5]"
,Rock'n'Roll-Beginners,First round,5,57,FW,5.59,12.0,"[-25.0, -15.0, -10.0, -15.0, -25.0, -15.0]"
,Rock'n'Roll-Beginners,First round,5,57,sm,1.8,2.3,"[0.0, 0.0, -2.0, -4.0, -4.0, 0.0]"
yes,Rock'n'Roll-Beginners,First round,5,57,bm,3.73,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, -10.0]"
yes,Rock'n'Roll-Beginners,First round,5,131,DF,2.21,2.0,"[7.5, 7.5, 10.0, 13.75, 11.25, 8.75]"
,Rock'n'Roll-Beginners,First round,5,131,CO,1.11,2.0,"[7.0, 8.0, 6.0, 9.0, 9.0, 7.0]"
,Rock'n'Roll-Beginners,First round,5,131,FM,0.82,12.0,"[6.5, 6.5, 8.5, 8.5, 7.5, 7.5]"
,Rock'n'Roll-Beginners,First round,5,131,FW,3.73,12.0,"[-25.0, -25.0, -25.0, -15.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,First round,5,131,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,5,131,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,6,238,DF,1.56,2.0,"[7.5, 12.5, 8.75, 10.0, 10.0, 8.75]"
,Rock'n'Roll-Beginners,First round,6,238,CO,1.89,2.0,"[6.0, 10.0, 5.0, 10.0, 7.0, 7.0]"
,Rock'n'Roll-Beginners,First round,6,238,FM,0.84,12.0,"[6.5, 5.0, 7.5, 7.5, 6.5, 6.5]"
,Rock'n'Roll-Beginners,First round,6,238,FW,5.0,12.0,"[-35.0, -35.0, -25.0, -25.0, -35.0, -25.0]"
,Rock'n'Roll-Beginners,First round,6,238,sm,0.0,2.3,"[-2.0, -2.0, -2.0, -2.0, -2.0, -2.0]"
,Rock'n'Roll-Beginners,First round,6,238,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,1,238,DF,0.93,2.0,"[7.5, 8.75, 7.5, 10.0, 7.5, 8.75]"
,Rock'n'Roll-Beginners,Hope round,1,238,CO,1.07,2.0,"[6.0, 8.0, 5.0, 8.0, 7.0, 7.0]"
,Rock'n'Roll-Beginners,Hope round,1,238,FM,0.84,12.0,"[7.5, 6.5, 6.5, 7.5, 5.0, 6.5]"
,Rock'n'Roll-Beginners,Hope round,1,238,FW,3.73,12.0,"[-25.0, -35.0, -35.0, -35.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,Hope round,1,238,sm,1.53,2.3,"[0.0, 0.0, 0.0, -4.0, -2.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,1,238,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,1,239,DF,1.02,2.0,"[7.5, 8.75, 6.25, 8.75, 6.25, 7.5]"
,Rock'n'Roll-Beginners,Hope round,1,239,CO,1.25,2.0,"[4.0, 6.0, 4.0, 7.0, 7.0, 6.0]"
,Rock'n'Roll-Beginners,Hope round,1,239,FM,0.99,12.0,"[5.0, 5.0, 6.5, 7.5, 5.0, 5.0]"
,Rock'n'Roll-Beginners,Hope round,1,239,FW,5.59,12.0,"[-35.0, -50.0, -35.0, -35.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,Hope round,1,239,sm,2.13,2.3,"[-6.0, -4.0, -2.0, 0.0, 0.0, -2.0]"
yes,Rock'n'Roll-Beginners,Hope round,1,239,bm,3.73,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,2,3,DF,1.68,2.0,"[6.25, 10.0, 7.5, 10.0, 8.75, 11.25]"
,Rock'n'Roll-Beginners,Hope round,2,3,CO,1.57,2.0,"[4.0, 7.0, 6.0, 9.0, 7.0, 8.0]"
,Rock'n'Roll-Beginners,Hope round,2,3,FM,1.74,12.0,"[2.5, 5.0, 7.5, 7.5, 6.5, 6.5]"
,Rock'n'Roll-Beginners,Hope round,2,3,FW,3.73,12.0,"[-35.0, -35.0, -35.0, -25.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,Hope round,2,3,sm,1.49,2.3,"[0.0, 0.0, -4.0, 0.0, -2.0, -2.0]"
,Rock'n'Roll-Beginners,Hope round,2,3,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,2,240,DF,1.33,2.0,"[7.5, 7.5, 8.75, 11.25, 8.75, 7.5]"
,Rock'n'Roll-Beginners,Hope round,2,240,CO,1.71,2.0,"[5.0, 6.0, 5.0, 10.0, 7.0, 6.0]"
,Rock'n'Roll-Beginners,Hope round,2,240,FM,1.13,12.0,"[5.0, 5.0, 7.5, 7.5, 5.0, 6.5]"
,Rock'n'Roll-Beginners,Hope round,2,240,FW,10.27,12.0,"[-50.0, -50.0, -25.0, -25.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,Hope round,2,240,sm,0.94,2.3,"[0.0, -2.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Beginners,Hope round,2,240,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,3,131,DF,1.83,2.0,"[7.5, 10.0, 12.5, 12.5, 12.5, 11.25]"
,Rock'n'Roll-Beginners,Hope round,3,131,CO,1.07,2.0,"[7.0, 7.0, 7.0, 8.0, 10.0, 8.0]"
,Rock'n'Roll-Beginners,Hope round,3,131,FM,1.22,12.0,"[7.5, 5.0, 7.5, 8.5, 8.5, 6.5]"
,Rock'n'Roll-Beginners,Hope round,3,131,FW,8.98,12.0,"[-25.0, -35.0, -15.0, -15.0, -15.0, -35.0]"
,Rock'n'Roll-Beginners,Hope round,3,131,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,3,131,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,3,237,DF,1.12,2.0,"[7.5, 7.5, 5.0, 5.0, 6.25, 7.5]"
,Rock'n'Roll-Beginners,Hope round,3,237,CO,1.26,2.0,"[3.0, 5.0, 3.0, 6.0, 4.0, 6.0]"
,Rock'n'Roll-Beginners,Hope round,3,237,FM,1.18,12.0,"[2.5, 5.0, 5.0, 5.0, 2.5, 5.0]"
,Rock'n'Roll-Beginners,Hope round,3,237,FW,7.07,12.0,"[-50.0, -50.0, -35.0, -35.0, -50.0, -50.0]"
yes,Rock'n'Roll-Beginners,Hope round,3,237,sm,2.98,2.3,"[-2.0, -10.0, -2.0, -6.0, -8.0, -4.0]"
,Rock'n'Roll-Beginners,Hope round,3,237,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,4,57,DF,1.56,2.0,"[10.0, 11.25, 11.25, 12.5, 15.0, 12.5]"
,Rock'n'Roll-Beginners,Hope round,4,57,CO,1.89,2.0,"[6.0, 7.0, 5.0, 10.0, 10.0, 7.0]"
,Rock'n'Roll-Beginners,Hope round,4,57,FM,0.5,12.0,"[7.5, 7.5, 6.5, 7.5, 6.5, 6.5]"
,Rock'n'Roll-Beginners,Hope round,4,57,FW,7.45,12.0,"[-35.0, -35.0, -35.0, -15.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,Hope round,4,57,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Hope round,4,57,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,135,DF,1.61,2.0,"[11.25, 12.5, 8.75, 11.25, 10.0, 13.75]"
,Rock'n'Roll-Juveniles,Final,1,135,CO,0.69,2.0,"[7.0, 8.0, 8.0, 9.0, 8.0, 9.0]"
,Rock'n'Roll-Juveniles,Final,1,135,FM,0.82,12.0,"[8.5, 6.5, 7.5, 7.5, 6.5, 8.5]"
,Rock'n'Roll-Juveniles,Final,1,135,FW,6.87,12.0,"[-15.0, -25.0, -25.0, -35.0, -25.0, -15.0]"
,Rock'n'Roll-Juveniles,Final,1,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,2,182,DF,2.01,2.0,"[10.0, 15.0, 12.5, 10.0, 10.0, 13.75]"
,Rock'n'Roll-Juveniles,Final,2,182,CO,1.57,2.0,"[7.0, 12.0, 9.0, 9.0, 8.0, 10.0]"
,Rock'n'Roll-Juveniles,Final,2,182,FM,0.73,12.0,"[7.5, 6.5, 5.0, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Juveniles,Final,2,182,FW,7.64,12.0,"[-15.0, -25.0, -15.0, -15.0, -35.0, -15.0]"
,Rock'n'Roll-Juveniles,Final,2,182,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,2,182,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,78,DF,1.83,2.0,"[17.5, 17.5, 20.0, 15.0, 20.0, 16.25]"
,Rock'n'Roll-Juveniles,Final,3,78,CO,1.07,2.0,"[11.0, 12.0, 14.0, 12.0, 13.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,3,78,FM,0.5,12.0,"[9.5, 9.5, 9.5, 8.5, 8.5, 8.5]"
,Rock'n'Roll-Juveniles,Final,3,78,FW,3.44,12.0,"[-5.0, -5.0, -10.0, -15.0, -10.0, -10.0]"
,Rock'n'Roll-Juveniles,Final,3,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,4,7,DF,2.01,2.0,"[13.75, 12.5, 12.5, 7.5, 12.5, 12.5]"
,Rock'n'Roll-Juveniles,Final,4,7,CO,0.69,2.0,"[8.0, 9.0, 8.0, 8.0, 7.0, 9.0]"
,Rock'n'Roll-Juveniles,Final,4,7,FM,0.5,12.0,"[7.5, 6.5, 7.5, 6.5, 7.5, 6.5]"
,Rock'n'Roll-Juveniles,Final,4,7,FW,6.87,12.0,"[-25.0, -15.0, -15.0, -35.0, -25.0, -25.0]"
,Rock'n'Roll-Juveniles,Final,4,7,sm,0.94,2.3,"[0.0, -2.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Juveniles,Final,4,7,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,5,214,DF,0.86,2.0,"[10.0, 10.0, 8.75, 10.0, 11.25, 11.25]"
,Rock'n'Roll-Juveniles,Final,5,214,CO,1.6,2.0,"[7.0, 10.0, 5.0, 8.0, 7.0, 9.0]"
,Rock'n'Roll-Juveniles,Final,5,214,FM,0.69,12.0,"[8.5, 6.5, 7.5, 7.5, 7.5, 6.5]"
,Rock'n'Roll-Juveniles,Final,5,214,FW,3.73,12.0,"[-25.0, -25.0, -25.0, -25.0, -25.0, -35.0]"
,Rock'n'Roll-Juveniles,Final,5,214,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,5,214,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,6,235,DF,1.33,2.0,"[13.75, 15.0, 12.5, 12.5, 16.25, 13.75]"
,Rock'n'Roll-Juveniles,Final,6,235,CO,1.49,2.0,"[10.0, 12.0, 8.0, 9.0, 12.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,6,235,FM,0.84,12.0,"[8.5, 8.5, 9.0, 7.5, 8.5, 6.5]"
,Rock'n'Roll-Juveniles,Final,6,235,FW,8.37,12.0,"[-15.0, -10.0, -25.0, -35.0, -15.0, -25.0]"
,Rock'n'Roll-Juveniles,Final,6,235,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,6,235,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,78,DF,1.56,2.0,"[11.25, 15.0, 16.25, 13.75, 13.75, 15.0]"
,Rock'n'Roll-Juveniles,First round,1,78,CO,1.71,2.0,"[9.0, 8.0, 9.0, 13.0, 10.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,1,78,FM,0.25,12.0,"[9.0, 8.5, 9.0, 8.5, 8.5, 9.0]"
,Rock'n'Roll-Juveniles,First round,1,78,FW,3.73,12.0,"[-10.0, -10.0, -5.0, -15.0, -15.0, -15.0]"
,Rock'n'Roll-Juveniles,First round,1,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,235,DF,1.38,2.0,"[11.25, 11.25, 12.5, 13.75, 15.0, 13.75]"
,Rock'n'Roll-Juveniles,First round,1,235,CO,1.7,2.0,"[8.0, 8.0, 7.0, 11.0, 11.0, 7.0]"
,Rock'n'Roll-Juveniles,First round,1,235,FM,0.53,12.0,"[8.5, 9.0, 9.0, 7.5, 9.0, 8.5]"
,Rock'n'Roll-Juveniles,First round,1,235,FW,4.49,12.0,"[-10.0, -15.0, -15.0, -15.0, -15.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,1,235,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,235,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,135,DF,1.57,2.0,"[10.0, 13.75, 10.0, 12.5, 11.25, 13.75]"
,Rock'n'Roll-Juveniles,First round,2,135,CO,1.8,2.0,"[7.0, 7.0, 8.0, 12.0, 10.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,2,135,FM,0.99,12.0,"[8.5, 6.5, 8.5, 9.0, 6.5, 7.5]"
,Rock'n'Roll-Juveniles,First round,2,135,FW,4.71,12.0,"[-15.0, -25.0, -15.0, -15.0, -25.0, -15.0]"
,Rock'n'Roll-Juveniles,First round,2,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,214,DF,1.33,2.0,"[7.5, 7.5, 8.75, 11.25, 10.0, 8.75]"
,Rock'n'Roll-Juveniles,First round,2,214,CO,1.29,2.0,"[7.0, 8.0, 6.0, 9.0, 10.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,2,214,FM,1.1,12.0,"[7.5, 5.0, 8.5, 6.5, 7.5, 6.5]"
yes,Rock'n'Roll-Juveniles,First round,2,214,FW,12.16,12.0,"[-25.0, -50.0, -15.0, -25.0, -15.0, -35.0]"
,Rock'n'Roll-Juveniles,First round,2,214,sm,0.75,2.3,"[-2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,214,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
