anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
,Rock'n'Roll-Juveniles,Final,3,491,CO,1.85,2.0,"[16.0, 16.0, 14.0, 13.0, 18.0, 15.0, 15.0, 19.0]"
,Rock'n'Roll-Juveniles,Final,3,491,FM,0.73,1.6,"[9.5, 9.0, 9.0, 7.5, 9.5, 9.5, 8.5, 10.0]"
,Rock'n'Roll-Juveniles,Final,3,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,4,60,DF,1.76,2.0,"[16.25, 13.75, 12.5, 13.75, 10.0, 11.25, 13.75, 12.5]"
,Rock'n'Roll-Juveniles,Final,4,60,CO,1.32,2.0,"[11.0, 12.0, 10.0, 9.0, 11.0, 9.0, 10.0, 13.0]"
,Rock'n'Roll-Juveniles,Final,4,60,FM,0.98,1.6,"[8.5, 7.5, 6.5, 6.5, 5.0, 7.5, 6.5, 7.5]"
,Rock'n'Roll-Juveniles,Final,4,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,4,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,5,207,DF,2.46,2.0,"[17.5, 11.25, 15.0, 17.5, 17.5, 11.25, 15.0, 16.25]"
,Rock'n'Roll-Juveniles,Final,5,207,CO,1.96,2.0,"[12.0, 11.0, 10.0, 13.0, 14.0, 8.0, 13.0, 14.0]"
,Rock'n'Roll-Juveniles,Final,5,207,FM,1.13,1.6,"[8.5, 7.5, 7.5, 6.5, 5.0, 7.5, 8.5, 8.5]"
,Rock'n'Roll-Juveniles,Final,5,207,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,5,207,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,6,430,DF,2.2,2.0,"[16.25, 15.0, 15.0, 13.75, 21.25, 15.0, 17.5, 17.5]"
yes,Rock'n'Roll-Juveniles,Final,6,430,CO,2.24,2.0,"[14.0, 15.0, 13.0, 10.0, 17.0, 14.0, 12.0, 17.0]"
,Rock'n'Roll-Juveniles,Final,6,430,FM,0.61,1.6,"[9.0, 9.0, 8.5, 8.5, 9.5, 9.5, 7.5, 9.0]"
,Rock'n'Roll-Juveniles,Final,6,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,6,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,1,78,DF,2.34,2.0,"[17.5, 13.75, 15.0, 10.0, 17.5, 12.5, 13.75, 15.0]"
,Rock'n'Roll-Juveniles,First round,1,78,CO,1.96,2.0,"[12.0, 9.0, 10.0, 6.0, 13.0, 10.0, 9.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,1,78,FM,0.86,1.6,"[9.0, 7.5, 7.5, 6.5, 9.0, 9.0, 8.5, 8.5]"
,Rock'n'Roll-Juveniles,First round,1,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,153,DF,0.75,2.0,"[10.0, 10.0, 8.75, 8.75, 10.0, 10.0, 10.0, 11.25]"
,Rock'n'Roll-Juveniles,First round,1,153,CO,1.41,2.0,"[8.0, 8.0, 8.0, 4.0, 9.0, 8.0, 8.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,1,153,FM,0.79,1.6,"[7.5, 6.5, 6.5, 6.5, 5.0, 7.5, 7.5, 6.5]"
,Rock'n'Roll-Juveniles,First round,1,153,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,60,DF,1.76,2.0,"[15.0, 10.0, 11.25, 11.25, 10.0, 11.25, 13.75, 13.75]"
,Rock'n'Roll-Juveniles,First round,2,60,CO,0.97,2.0,"[9.0, 8.0, 8.0, 7.0, 7.0, 8.0, 9.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,2,60,FM,1.17,1.6,"[7.5, 6.5, 6.5, 5.0, 5.0, 7.5, 7.5, 8.5]"
,Rock'n'Roll-Juveniles,First round,2,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,2,430,DF,2.05,2.0,"[17.5, 12.5, 15.0, 13.75, 17.5, 12.5, 16.25, 17.5]"
,Rock'n'Roll-Juveniles,First round,2,430,CO,1.5,2.0,"[13.0, 10.0, 10.0, 9.0, 12.0, 12.0, 13.0, 13.0]"
,Rock'n'Roll-Juveniles,First round,2,430,FM,0.66,1.6,"[9.0, 8.5, 7.5, 7.5, 9.5, 9.0, 8.5, 8.5]"
,Rock'n'Roll-Juveniles,First round,2,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,3,491,DF,2.65,2.0,"[20.0, 15.0, 16.25, 13.75, 18.75, 12.5, 17.5, 20.0]"
yes,Rock'n'Roll-Juveniles,First round,3,491,CO,2.5,2.0,"[16.0, 10.0, 12.0, 10.0, 15.0, 9.0, 12.0, 15.0]"
,Rock'n'Roll-Juveniles,First round,3,491,FM,0.65,1.6,"[9.0, 9.0, 9.5, 8.5, 9.5, 8.5, 7.5, 9.5]"
,Rock'n'Roll-Juveniles,First round,3,491,sm,0.66,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,149,DF,1.77,2.0,"[12.5, 11.25, 13.75, 8.75, 10.0, 8.75, 8.75, 11.25]"
,Rock'n'Roll-Juveniles,First round,3,149,CO,1.17,2.0,"[8.0, 9.0, 10.0, 6.0, 7.0, 8.0, 7.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,3,149,FM,0.97,1.6,"[7.5, 7.5, 7.5, 5.0, 5.0, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Juveniles,First round,3,149,sm,0.87,2.3,"[-2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,207,DF,1.39,2.0,"[15.0, 10.0, 11.25, 11.25, 11.25, 11.25, 12.5, 11.25]"
,Rock'n'Roll-Juveniles,First round,4,207,CO,1.49,2.0,"[9.0, 8.0, 7.0, 7.0, 10.0, 7.0, 11.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,4,207,FM,1.17,1.6,"[7.5, 7.5, 5.0, 6.5, 5.0, 7.5, 8.5, 6.5]"
,Rock'n'Roll-Juveniles,First round,4,207,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,207,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,4,118,DF,2.37,2.0,"[12.5, 11.25, 10.0, 8.75, 13.75, 7.5, 15.0, 12.5]"
yes,Rock'n'Roll-Juveniles,First round,4,118,CO,2.6,2.0,"[9.0, 8.0, 4.0, 6.0, 10.0, 6.0, 13.0, 8.0]"
yes,Rock'n'Roll-Juveniles,First round,4,118,FM,1.66,1.6,"[7.5, 6.5, 5.0, 5.0, 2.5, 5.0, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,First round,4,118,sm,0.66,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,Final,1,210,DF,2.09,2.0,"[14.0, 10.0, 12.0, 10.0, 15.0, 9.0, 11.0, 14.0]"
yes,Rock'n'Roll-Juniors,Final,1,210,CO,2.03,2.0,"[13.0, 11.0, 13.0, 9.0, 16.0, 10.0, 12.0, 13.0]"
,Rock'n'Roll-Juniors,Final,1,210,FM,0.9,1.6,"[8.5, 7.5, 9.0, 8.5, 6.5, 6.5, 7.5, 8.5]"
,Rock'n'Roll-Juniors,Final,1,210,sm,0.66,2.3,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,1,210,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,Final,2,233,DF,2.03,2.0,"[11.0, 9.0, 7.0, 10.0, 13.0, 7.0, 12.0, 10.0]"
yes,Rock'n'Roll-Juniors,Final,2,233,CO,2.06,2.0,"[10.0, 9.0, 7.0, 8.0, 13.0, 7.0, 12.0, 9.0]"
,Rock'n'Roll-Juniors,Final,2,233,FM,1.0,1.6,"[7.5, 5.0, 6.5, 5.0, 6.5, 5.0, 7.5, 6.5]"
,Rock'n'Roll-Juniors,Final,2,233,sm,0.87,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0]"
,Rock'n'Roll-Juniors,Final,2,233,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,3,142,DF,1.22,2.0,"[10.0, 9.0, 8.0, 9.0, 9.0, 8.0, 12.0, 10.0]"
,Rock'n'Roll-Juniors,Final,3,142,CO,1.54,2.0,"[8.0, 10.0, 7.0, 8.0, 10.0, 8.0, 12.0, 10.0]"
,Rock'n'Roll-Juniors,Final,3,142,FM,0.73,1.6,"[6.5, 6.5, 5.0, 5.0, 5.0, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Juniors,Final,3,142,sm,1.39,2.3,"[0.0, 0.0, -2.0, -2.0, -4.0, 0.0, -2.0, 0.0]"
,Rock'n'Roll-Juniors,Final,3,142,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,4,234,DF,1.22,2.0,"[11.0, 8.0, 8.0, 9.0, 8.0, 8.0, 11.0, 9.0]"
,Rock'n'Roll-Juniors,Final,4,234,CO,1.65,2.0,"[6.0, 9.0, 8.0, 9.0, 9.0, 7.0, 12.0, 9.0]"
,Rock'n'Roll-Juniors,Final,4,234,FM,0.79,1.6,"[6.5, 7.5, 5.0, 6.5, 6.5, 7.5, 7.5, 6.5]"
,Rock'n'Roll-Juniors,Final,4,234,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,4,234,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,5,371,DF,1.09,2.0,"[9.0, 9.0, 8.0, 9.0, 9.0, 8.0, 11.0, 11.0]"
yes,Rock'n'Roll-Juniors,Final,5,371,CO,2.18,2.0,"[8.0, 11.0, 7.0, 5.0, 9.0, 9.0, 12.0, 11.0]"
,Rock'n'Roll-Juniors,Final,5,371,FM,1.09,1.6,"[5.0, 7.5, 6.5, 6.5, 6.5, 5.0, 8.5, 6.5]"
,Rock'n'Roll-Juniors,Final,5,371,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,5,371,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,6,494,DF,1.09,2.0,"[14.0, 13.0, 13.0, 11.0, 15.0, 13.0, 13.0, 14.0]"
yes,Rock'n'Roll-Juniors,Final,6,494,CO,2.12,2.0,"[12.0, 14.0, 13.0, 8.0, 15.0, 14.0, 13.0, 15.0]"
,Rock'n'Roll-Juniors,Final,6,494,FM,0.5,1.6,"[9.5, 9.0, 9.5, 8.5, 9.5, 9.5, 8.5, 10.0]"
,Rock'n'Roll-Juniors,Final,6,494,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,6,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,142,DF,1.05,2.0,"[10.0, 9.0, 7.0, 7.0, 7.0, 8.0, 9.0, 8.0]"
,Rock'n'Roll-Juniors,First round,1,142,CO,1.32,2.0,"[8.0, 8.0, 7.0, 8.0, 9.0, 7.0, 10.0, 11.0]"
,Rock'n'Roll-Juniors,First round,1,142,FM,0.98,1.6,"[7.5, 7.5, 5.0, 6.5, 6.5, 6.5, 8.5, 7.5]"
,Rock'n'Roll-Juniors,First round,1,142,sm,2.11,2.3,"[-4.0, -2.0, -2.0, 0.0, -6.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,142,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,234,DF,1.2,2.0,"[9.0, 7.0, 6.0, 7.0, 9.0, 6.0, 8.0, 6.0]"
,Rock'n'Roll-Juniors,First round,1,234,CO,1.3,2.0,"[6.0, 8.0, 6.0, 6.0, 9.0, 6.0, 8.0, 9.0]"
,Rock'n'Roll-Juniors,First round,1,234,FM,0.93,1.6,"[6.5, 6.5, 5.0, 5.0, 5.0, 5.0, 7.5, 5.0]"
,Rock'n'Roll-Juniors,First round,1,234,sm,1.0,2.3,"[0.0, -2.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,First round,1,234,bm,7.07,3.0,"[-10.0, 0.0, 0.0, 0.0, 0.0, -20.0, -10.0, 0.0]"
yes,Rock'n'Roll-Juniors,First round,2,210,DF,2.4,2.0,"[14.0, 9.0, 6.0, 10.0, 12.0, 9.0, 11.0, 13.0]"
,Rock'n'Roll-Juniors,First round,2,210,CO,1.93,2.0,"[14.0, 9.0, 9.0, 8.0, 10.0, 9.0, 12.0, 12.0]"
,Rock'n'Roll-Juniors,First round,2,210,FM,0.83,1.6,"[8.5, 7.5, 8.5, 7.5, 6.5, 7.5, 9.0, 9.0]"
,Rock'n'Roll-Juniors,First round,2,210,sm,0.97,2.3,"[-2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,210,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,First round,2,494,DF,2.0,2.0,"[11.0, 11.0, 12.0, 12.0, 15.0, 9.0, 14.0, 15.0]"
yes,Rock'n'Roll-Juniors,First round,2,494,CO,2.0,2.0,"[11.0, 10.0, 14.0, 9.0, 15.0, 10.0, 11.0, 13.0]"
,Rock'n'Roll-Juniors,First round,2,494,FM,0.41,1.6,"[8.5, 8.5, 9.5, 9.0, 9.5, 8.5, 8.5, 9.0]"
,Rock'n'Roll-Juniors,First round,2,494,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,197,DF,0.7,2.0,"[7.0, 7.0, 6.0, 6.0, 7.0, 6.0, 7.0, 5.0]"
,Rock'n'Roll-Juniors,First round,3,197,CO,1.41,2.0,"[7.0, 7.0, 6.0, 5.0, 10.0, 6.0, 6.0, 6.0]"
,Rock'n'Roll-Juniors,First round,3,197,FM,1.44,1.6,"[5.0, 5.0, 2.5, 5.0, 5.0, 2.5, 6.5, 2.5]"
,Rock'n'Roll-Juniors,First round,3,197,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,First round,3,233,DF,2.26,2.0,"[12.0, 8.0, 8.0, 10.0, 12.0, 7.0, 14.0, 10.0]"
yes,Rock'n'Roll-Juniors,First round,3,233,CO,2.73,2.0,"[13.0, 10.0, 7.0, 7.0, 12.0, 7.0, 14.0, 12.0]"
,Rock'n'Roll-Juniors,First round,3,233,FM,1.39,1.6,"[8.5, 6.5, 5.0, 5.0, 6.5, 6.5, 8.5, 8.5]"
,Rock'n'Roll-Juniors,First round,3,233,sm,1.98,2.3,"[0.0, 0.0, -2.0, -6.0, -2.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,233,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,4,371,DF,0.78,2.0,"[9.0, 9.0, 9.0, 8.0, 9.0, 9.0, 9.0, 11.0]"
,Rock'n'Roll-Juniors,First round,4,371,CO,1.0,2.0,"[8.0, 9.0, 9.0, 6.0, 9.0, 9.0, 9.0, 9.0]"
,Rock'n'Roll-Juniors,First round,4,371,FM,0.79,1.6,"[6.5, 6.5, 5.0, 6.5, 6.5, 7.5, 7.5, 7.5]"
,Rock'n'Roll-Juniors,First round,4,371,sm,0.87,2.3,"[-2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 0.0, -2.0]"
,Rock'n'Roll-Juniors,First round,4,371,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,102,DF,1.46,2.0,"[11.0, 10.0, 9.0, 8.0, 7.0, 8.0, 11.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,102,CO,1.38,2.0,"[7.5, 8.25, 6.75, 4.5, 6.0, 7.5, 9.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,1,102,FM,2.0,1.6,"[9.0, 10.0, 8.0, 6.0, 8.0, 9.0, 13.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,102,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,102,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,115,DF,1.85,2.0,"[9.0, 11.0, 8.0, 6.0, 9.0, 8.0, 5.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,115,CO,1.12,2.0,"[6.0, 8.25, 6.75, 4.5, 7.5, 6.0, 6.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,2,115,FM,2.19,1.6,"[7.0, 11.0, 8.0, 3.0, 8.0, 8.0, 8.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,2,115,sm,3.83,2.3,"[-6.0, -4.0, 0.0, -12.0, 0.0, -6.0, -6.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,2,115,bm,3.5,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,151,DF,1.6,2.0,"[10.0, 8.0, 5.0, 8.0, 7.0, 10.0, 8.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,151,CO,1.55,2.0,"[9.0, 6.75, 4.5, 4.5, 5.25, 7.5, 6.75]"
,Rock'n'Roll-Small Formations Juniors,Final,3,151,FM,1.55,1.6,"[10.0, 7.0, 5.0, 6.0, 6.0, 8.0, 8.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,3,151,sm,2.59,2.3,"[-2.0, -8.0, -4.0, -4.0, -4.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,151,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,133,DF,1.05,2.0,"[8.0, 7.0, 5.0, 7.0, 7.0, 5.0, 7.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,133,CO,0.88,2.0,"[5.25, 6.75, 3.75, 5.25, 6.0, 6.0, 6.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,133,FM,1.46,1.6,"[9.0, 7.0, 4.0, 7.0, 7.0, 8.0, 8.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,4,133,sm,2.8,2.3,"[-4.0, -8.0, -6.0, 0.0, -8.0, -2.0, -6.0]"
