anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
,Rock 'n' Roll-Beginners,First round,4,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,4,197,DF,1.27,2.0,"[7.5, 10.0, 11.25, 10.0, 8.75]"
,Rock 'n' Roll-Beginners,First round,4,197,CO,1.6,2.0,"[6.0, 6.0, 10.0, 8.0, 6.0]"
,Rock 'n' Roll-Beginners,First round,4,197,FM,1.22,1.6,"[2.5, 2.5, 5.0, 5.0, 5.0]"
yes,Rock 'n' Roll-Beginners,First round,4,197,sm,4.9,2.3,"[-5.0, 0.0, -5.0, -5.0, -15.0]"
,Rock 'n' Roll-Beginners,First round,4,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,5,198,DF,1.37,2.0,"[7.5, 8.75, 8.75, 7.5, 5.0]"
,Rock 'n' Roll-Beginners,First round,5,198,CO,1.85,2.0,"[5.0, 4.0, 8.0, 7.0, 3.0]"
yes,Rock 'n' Roll-Beginners,First round,5,198,FM,2.15,1.6,"[2.5, 6.5, 7.5, 6.5, 2.5]"
,Rock 'n' Roll-Beginners,First round,5,198,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,5,198,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,5,31,DF,1.77,2.0,"[12.5, 11.25, 10.0, 13.75, 8.75]"
,Rock 'n' Roll-Beginners,First round,5,31,CO,1.26,2.0,"[9.0, 9.0, 9.0, 11.0, 7.0]"
,Rock 'n' Roll-Beginners,First round,5,31,FM,1.44,1.6,"[5.0, 8.5, 7.5, 7.5, 5.0]"
,Rock 'n' Roll-Beginners,First round,5,31,sm,2.0,2.3,"[-5.0, -5.0, -5.0, 0.0, -5.0]"
yes,Rock 'n' Roll-Beginners,First round,5,31,bm,18.97,3.0,"[-30.0, 0.0, -30.0, -60.0, -30.0]"
yes,Rock 'n' Roll-Beginners,First round,6,119,DF,3.0,2.0,"[10.0, 3.75, 11.25, 11.25, 6.25]"
yes,Rock 'n' Roll-Beginners,First round,6,119,CO,3.07,2.0,"[8.0, 1.0, 10.0, 8.0, 6.0]"
,Rock 'n' Roll-Beginners,First round,6,119,FM,1.0,1.6,"[5.0, 2.5, 5.0, 5.0, 5.0]"
,Rock 'n' Roll-Beginners,First round,6,119,sm,2.0,2.3,"[0.0, 0.0, 0.0, -5.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,6,119,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,6,154,DF,1.66,2.0,"[12.5, 12.5, 15.0, 13.75, 10.0]"
,Rock 'n' Roll-Beginners,First round,6,154,CO,1.17,2.0,"[9.0, 10.0, 12.0, 11.0, 9.0]"
,Rock 'n' Roll-Beginners,First round,6,154,FM,1.32,1.6,"[6.5, 9.0, 7.5, 6.5, 5.0]"
,Rock 'n' Roll-Beginners,First round,6,154,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,6,154,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,First round,7,182,DF,2.0,2.0,"[15.0, 15.0, 15.0, 15.0, 10.0]"
,Rock 'n' Roll-Beginners,First round,7,182,CO,1.5,2.0,"[10.0, 11.0, 12.0, 12.0, 8.0]"
,Rock 'n' Roll-Beginners,First round,7,182,FM,0.8,1.6,"[6.5, 5.0, 6.5, 7.5, 6.5]"
,Rock 'n' Roll-Beginners,First round,7,182,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,7,182,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,1,135,DF,0.79,2.0,"[12.5, 10.0, 11.25, 11.25, 11.25]"
,Rock 'n' Roll-Beginners,Semi Final,1,135,CO,1.33,2.0,"[9.0, 9.0, 10.0, 11.0, 7.0]"
,Rock 'n' Roll-Beginners,Semi Final,1,135,FM,0.6,1.6,"[5.0, 6.5, 6.5, 6.5, 6.5]"
yes,Rock 'n' Roll-Beginners,Semi Final,1,135,sm,2.45,2.3,"[0.0, -5.0, 0.0, 0.0, -5.0]"
,Rock 'n' Roll-Beginners,Semi Final,1,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,1,198,DF,1.27,2.0,"[7.5, 6.25, 8.75, 7.5, 5.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,1,198,CO,2.28,2.0,"[6.0, 3.0, 10.0, 6.0, 5.0]"
,Rock 'n' Roll-Beginners,Semi Final,1,198,FM,1.57,1.6,"[2.5, 5.0, 6.5, 5.0, 2.5]"
yes,Rock 'n' Roll-Beginners,Semi Final,1,198,sm,2.45,2.3,"[-5.0, 0.0, 0.0, 0.0, -5.0]"
,Rock 'n' Roll-Beginners,Semi Final,1,198,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,2,150,DF,1.46,2.0,"[8.75, 10.0, 11.25, 7.5, 11.25]"
,Rock 'n' Roll-Beginners,Semi Final,2,150,CO,0.8,2.0,"[9.0, 9.0, 9.0, 7.0, 8.0]"
,Rock 'n' Roll-Beginners,Semi Final,2,150,FM,1.57,1.6,"[2.5, 5.0, 2.5, 5.0, 6.5]"
,Rock 'n' Roll-Beginners,Semi Final,2,150,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,2,150,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,2,508,DF,2.55,2.0,"[10.0, 7.5, 10.0, 15.0, 8.75]"
yes,Rock 'n' Roll-Beginners,Semi Final,2,508,CO,2.04,2.0,"[8.0, 6.0, 8.0, 12.0, 7.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,2,508,FM,1.74,1.6,"[2.5, 6.5, 6.5, 7.5, 5.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,2,508,sm,6.0,2.3,"[-5.0, -5.0, -5.0, -5.0, -20.0]"
,Rock 'n' Roll-Beginners,Semi Final,2,508,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,3,111,DF,1.0,2.0,"[15.0, 15.0, 13.75, 15.0, 12.5]"
,Rock 'n' Roll-Beginners,Semi Final,3,111,CO,1.02,2.0,"[12.0, 12.0, 13.0, 14.0, 11.0]"
,Rock 'n' Roll-Beginners,Semi Final,3,111,FM,0.98,1.6,"[6.5, 8.5, 8.5, 8.5, 6.5]"
,Rock 'n' Roll-Beginners,Semi Final,3,111,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,3,111,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,3,199,DF,1.27,2.0,"[8.75, 7.5, 10.0, 11.25, 10.0]"
,Rock 'n' Roll-Beginners,Semi Final,3,199,CO,1.74,2.0,"[8.0, 6.0, 11.0, 8.0, 10.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,3,199,FM,1.66,1.6,"[2.5, 2.5, 2.5, 5.0, 6.5]"
,Rock 'n' Roll-Beginners,Semi Final,3,199,sm,2.0,2.3,"[0.0, 0.0, 0.0, -5.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,3,199,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,4,31,DF,3.02,2.0,"[11.25, 12.5, 11.25, 13.75, 5.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,4,31,CO,2.15,2.0,"[9.0, 10.0, 9.0, 5.0, 5.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,4,31,FM,1.74,1.6,"[5.0, 6.5, 6.5, 7.5, 2.5]"
,Rock 'n' Roll-Beginners,Semi Final,4,31,sm,2.0,2.3,"[0.0, 0.0, -5.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,4,31,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,4,121,DF,1.27,2.0,"[7.5, 6.25, 7.5, 8.75, 5.0]"
,Rock 'n' Roll-Beginners,Semi Final,4,121,CO,1.74,2.0,"[6.0, 6.0, 10.0, 6.0, 5.0]"
,Rock 'n' Roll-Beginners,Semi Final,4,121,FM,1.0,1.6,"[2.5, 2.5, 2.5, 5.0, 2.5]"
,Rock 'n' Roll-Beginners,Semi Final,4,121,sm,2.0,2.3,"[0.0, 0.0, 0.0, -5.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,4,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,5,119,DF,1.37,2.0,"[8.75, 10.0, 8.75, 12.5, 10.0]"
,Rock 'n' Roll-Beginners,Semi Final,5,119,CO,1.17,2.0,"[6.0, 8.0, 9.0, 9.0, 7.0]"
,Rock 'n' Roll-Beginners,Semi Final,5,119,FM,1.22,1.6,"[5.0, 2.5, 2.5, 5.0, 2.5]"
yes,Rock 'n' Roll-Beginners,Semi Final,5,119,sm,3.74,2.3,"[-5.0, 0.0, 0.0, -5.0, -10.0]"
,Rock 'n' Roll-Beginners,Semi Final,5,119,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,5,154,DF,0.0,2.0,"[12.5, 12.5, 12.5, 12.5, 12.5]"
,Rock 'n' Roll-Beginners,Semi Final,5,154,CO,0.63,2.0,"[9.0, 10.0, 11.0, 10.0, 10.0]"
,Rock 'n' Roll-Beginners,Semi Final,5,154,FM,0.6,1.6,"[6.5, 6.5, 6.5, 6.5, 5.0]"
,Rock 'n' Roll-Beginners,Semi Final,5,154,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,5,154,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Semi Final,6,149,DF,2.5,2.0,"[7.5, 12.5, 11.25, 15.0, 10.0]"
,Rock 'n' Roll-Beginners,Semi Final,6,149,CO,1.26,2.0,"[8.0, 8.0, 10.0, 11.0, 8.0]"
,Rock 'n' Roll-Beginners,Semi Final,6,149,FM,1.46,1.6,"[2.5, 5.0, 6.5, 5.0, 6.5]"
,Rock 'n' Roll-Beginners,Semi Final,6,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,6,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,6,182,DF,1.0,2.0,"[12.5, 13.75, 12.5, 15.0, 12.5]"
,Rock 'n' Roll-Beginners,Semi Final,6,182,CO,0.8,2.0,"[11.0, 11.0, 11.0, 13.0, 11.0]"
,Rock 'n' Roll-Beginners,Semi Final,6,182,FM,0.8,1.6,"[6.5, 7.5, 8.5, 6.5, 6.5]"
,Rock 'n' Roll-Beginners,Semi Final,6,182,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Semi Final,6,182,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Hope round,1,198,DF,2.45,2.0,"[7.5, 6.25, 7.5, 10.0, 2.5]"
,Rock 'n' Roll-Beginners,Hope round,1,198,CO,1.83,2.0,"[4.0, 3.0, 7.0, 7.0, 3.0]"
,Rock 'n' Roll-Beginners,Hope round,1,198,FM,1.57,1.6,"[2.5, 5.0, 6.5, 5.0, 2.5]"
yes,Rock 'n' Roll-Beginners,Hope round,1,198,sm,4.0,2.3,"[0.0, 0.0, 0.0, 0.0, -10.0]"
,Rock 'n' Roll-Beginners,Hope round,1,198,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Hope round,1,31,DF,2.55,2.0,"[11.25, 6.25, 11.25, 13.75, 8.75]"
yes,Rock 'n' Roll-Beginners,Hope round,1,31,CO,2.28,2.0,"[10.0, 8.0, 11.0, 11.0, 5.0]"
,Rock 'n' Roll-Beginners,Hope round,1,31,FM,1.22,1.6,"[5.0, 5.0, 7.5, 7.5, 5.0]"
,Rock 'n' Roll-Beginners,Hope round,1,31,sm,2.0,2.3,"[0.0, 0.0, 0.0, 0.0, -5.0]"
,Rock 'n' Roll-Beginners,Hope round,1,31,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Hope round,2,121,DF,2.29,2.0,"[8.75, 3.75, 8.75, 7.5, 3.75]"
,Rock 'n' Roll-Beginners,Hope round,2,121,CO,1.17,2.0,"[6.0, 7.0, 9.0, 6.0, 6.0]"
,Rock 'n' Roll-Beginners,Hope round,2,121,FM,1.0,1.6,"[2.5, 2.5, 2.5, 5.0, 2.5]"
,Rock 'n' Roll-Beginners,Hope round,2,121,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,2,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Hope round,2,197,DF,2.89,2.0,"[7.5, 5.0, 12.5, 11.25, 6.25]"
yes,Rock 'n' Roll-Beginners,Hope round,2,197,CO,2.1,2.0,"[5.0, 4.0, 10.0, 6.0, 5.0]"
,Rock 'n' Roll-Beginners,Hope round,2,197,FM,1.22,1.6,"[2.5, 5.0, 5.0, 5.0, 2.5]"
yes,Rock 'n' Roll-Beginners,Hope round,2,197,sm,2.45,2.3,"[-5.0, 0.0, 0.0, -5.0, -5.0]"
,Rock 'n' Roll-Beginners,Hope round,2,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,3,199,DF,0.94,2.0,"[10.0, 8.75, 11.25, 11.25, 10.0]"
yes,Rock 'n' Roll-Beginners,Hope round,3,199,CO,2.06,2.0,"[9.0, 5.0, 11.0, 10.0, 8.0]"
,Rock 'n' Roll-Beginners,Hope round,3,199,FM,1.22,1.6,"[5.0, 2.5, 2.5, 5.0, 5.0]"
yes,Rock 'n' Roll-Beginners,Hope round,3,199,sm,5.1,2.3,"[-10.0, 0.0, -5.0, -5.0, -15.0]"
,Rock 'n' Roll-Beginners,Hope round,3,199,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,1,135,DF,0.61,2.0,"[12.5, 12.5, 13.75, 13.75, 13.75]"
,Rock 'n' Roll-Beginners,Final,1,135,CO,1.41,2.0,"[9.0, 10.0, 12.0, 11.0, 8.0]"
,Rock 'n' Roll-Beginners,Final,1,135,FM,0.6,1.6,"[5.0, 5.0, 5.0, 6.5, 5.0]"
,Rock 'n' Roll-Beginners,Final,1,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,1,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,2,111,DF,1.46,2.0,"[12.5, 13.75, 15.0, 15.0, 11.25]"
,Rock 'n' Roll-Beginners,Final,2,111,CO,1.94,2.0,"[10.0, 13.0, 13.0, 14.0, 9.0]"
,Rock 'n' Roll-Beginners,Final,2,111,FM,0.8,1.6,"[6.5, 8.5, 6.5, 7.5, 6.5]"
,Rock 'n' Roll-Beginners,Final,2,111,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,2,111,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,3,154,DF,0.94,2.0,"[10.0, 12.5, 12.5, 11.25, 11.25]"
,Rock 'n' Roll-Beginners,Final,3,154,CO,0.63,2.0,"[9.0, 10.0, 11.0, 10.0, 10.0]"
,Rock 'n' Roll-Beginners,Final,3,154,FM,1.46,1.6,"[5.0, 6.5, 2.5, 6.5, 5.0]"
,Rock 'n' Roll-Beginners,Final,3,154,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,3,154,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,4,31,DF,1.87,2.0,"[12.5, 11.25, 10.0, 12.5, 7.5]"
,Rock 'n' Roll-Beginners,Final,4,31,CO,1.36,2.0,"[9.0, 8.0, 10.0, 9.0, 6.0]"
,Rock 'n' Roll-Beginners,Final,4,31,FM,1.29,1.6,"[5.0, 5.0, 5.0, 6.5, 2.5]"
yes,Rock 'n' Roll-Beginners,Final,4,31,sm,2.45,2.3,"[-5.0, -5.0, -5.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Final,4,31,bm,12.0,3.0,"[0.0, 0.0, 0.0, -30.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Final,5,149,DF,2.5,2.0,"[7.5, 10.0, 11.25, 15.0, 12.5]"
yes,Rock 'n' Roll-Beginners,Final,5,149,CO,2.24,2.0,"[6.0, 6.0, 11.0, 11.0, 9.0]"
yes,Rock 'n' Roll-Beginners,Final,5,149,FM,1.66,1.6,"[2.5, 6.5, 2.5, 2.5, 5.0]"
,Rock 'n' Roll-Beginners,Final,5,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,5,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,6,182,DF,1.22,2.0,"[12.5, 10.0, 12.5, 13.75, 12.5]"
,Rock 'n' Roll-Beginners,Final,6,182,CO,1.26,2.0,"[9.0, 9.0, 11.0, 9.0, 12.0]"
,Rock 'n' Roll-Beginners,Final,6,182,FM,0.73,1.6,"[5.0, 6.5, 6.5, 5.0, 6.5]"
,Rock 'n' Roll-Beginners,Final,6,182,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,6,182,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,1,491,DF,1.7,2.0,"[16.25, 16.25, 12.5, 16.25, 17.5]"
yes,Rock 'n' Roll-Juveniles,Semi Final,1,491,CO,2.4,2.0,"[12.0, 12.0, 8.0, 14.0, 15.0]"
,Rock 'n' Roll-Juveniles,Semi Final,1,491,FM,0.68,1.6,"[7.5, 9.5, 8.5, 9.0, 9.0]"
,Rock 'n' Roll-Juveniles,Semi Final,1,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,1,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,1,114,DF,1.12,2.0,"[10.0, 11.25, 10.0, 12.5, 12.5]"
,Rock 'n' Roll-Juveniles,Semi Final,1,114,CO,1.1,2.0,"[9.0, 10.0, 7.0, 10.0, 9.0]"
,Rock 'n' Roll-Juveniles,Semi Final,1,114,FM,1.0,1.6,"[5.0, 7.5, 7.5, 7.5, 7.5]"
,Rock 'n' Roll-Juveniles,Semi Final,1,114,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,1,114,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Semi Final,2,494,DF,2.78,2.0,"[17.5, 15.0, 10.0, 13.75, 17.5]"
,Rock 'n' Roll-Juveniles,Semi Final,2,494,CO,1.72,2.0,"[13.0, 10.0, 8.0, 11.0, 12.0]"
,Rock 'n' Roll-Juveniles,Semi Final,2,494,FM,0.68,1.6,"[7.5, 9.5, 8.5, 9.0, 9.0]"
,Rock 'n' Roll-Juveniles,Semi Final,2,494,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,2,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Semi Final,2,430,DF,2.0,2.0,"[15.0, 18.75, 12.5, 15.0, 15.0]"
yes,Rock 'n' Roll-Juveniles,Semi Final,2,430,CO,2.32,2.0,"[12.0, 15.0, 8.0, 13.0, 13.0]"
,Rock 'n' Roll-Juveniles,Semi Final,2,430,FM,0.55,1.6,"[7.5, 9.0, 8.5, 8.5, 9.0]"
,Rock 'n' Roll-Juveniles,Semi Final,2,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,2,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Semi Final,3,60,DF,2.0,2.0,"[8.75, 8.75, 8.75, 13.75, 11.25]"
,Rock 'n' Roll-Juveniles,Semi Final,3,60,CO,0.8,2.0,"[7.0, 7.0, 7.0, 9.0, 8.0]"
yes,Rock 'n' Roll-Juveniles,Semi Final,3,60,FM,1.74,1.6,"[2.5, 7.5, 6.5, 5.0, 6.5]"
yes,Rock 'n' Roll-Juveniles,Semi Final,3,60,sm,2.45,2.3,"[0.0, 0.0, -5.0, 0.0, -5.0]"
,Rock 'n' Roll-Juveniles,Semi Final,3,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,3,78,DF,1.77,2.0,"[11.25, 12.5, 13.75, 16.25, 15.0]"
yes,Rock 'n' Roll-Juveniles,Semi Final,3,78,CO,2.15,2.0,"[10.0, 14.0, 8.0, 13.0, 12.0]"
,Rock 'n' Roll-Juveniles,Semi Final,3,78,FM,1.08,1.6,"[6.5, 8.5, 6.5, 8.5, 9.0]"
,Rock 'n' Roll-Juveniles,Semi Final,3,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,3,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,4,118,DF,1.0,2.0,"[12.5, 11.25, 10.0, 12.5, 12.5]"
,Rock 'n' Roll-Juveniles,Semi Final,4,118,CO,1.72,2.0,"[9.0, 10.0, 7.0, 12.0, 11.0]"
,Rock 'n' Roll-Juveniles,Semi Final,4,118,FM,0.73,1.6,"[5.0, 6.5, 6.5, 5.0, 6.5]"
