anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
yes,Rock'n'Roll-Beginners,Final,4,7,CO,2.25,2.0,"[8.0, 2.0, 9.0, 9.0, 7.0, 8.0, 8.0]"
yes,Rock'n'Roll-Beginners,Final,4,7,FM,2.01,1.6,"[5.0, 0.0, 5.0, 6.5, 2.5, 5.0, 5.0]"
,Rock'n'Roll-Beginners,Final,4,7,sm,0.99,2.3,"[0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0]"
,Rock'n'Roll-Beginners,Final,4,7,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,118,DF,1.49,2.0,"[10.0, 10.0, 12.5, 13.75, 10.0, 12.5, 10.0]"
,Rock'n'Roll-Juveniles,Final,1,118,CO,1.68,2.0,"[6.0, 7.0, 10.0, 11.0, 7.0, 9.0, 9.0]"
,Rock'n'Roll-Juveniles,Final,1,118,FM,0.84,1.6,"[6.5, 6.5, 6.5, 7.5, 5.0, 5.0, 6.5]"
,Rock'n'Roll-Juveniles,Final,1,118,sm,0.7,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,2,135,DF,2.62,2.0,"[12.5, 10.0, 16.25, 16.25, 10.0, 13.75, 10.0]"
yes,Rock'n'Roll-Juveniles,Final,2,135,CO,3.06,2.0,"[9.0, 6.0, 15.0, 15.0, 9.0, 10.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,2,135,FM,1.28,1.6,"[6.5, 5.0, 8.5, 7.5, 5.0, 6.5, 5.0]"
,Rock'n'Roll-Juveniles,Final,2,135,sm,1.28,2.3,"[-4.0, -2.0, 0.0, -2.0, -2.0, 0.0, -2.0]"
,Rock'n'Roll-Juveniles,Final,2,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,430,DF,1.75,2.0,"[15.0, 15.0, 13.75, 18.75, 15.0, 17.5, 13.75]"
yes,Rock'n'Roll-Juveniles,Final,3,430,CO,2.12,2.0,"[10.0, 12.0, 11.0, 17.0, 12.0, 13.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,3,430,FM,0.58,1.6,"[8.5, 9.0, 7.5, 8.5, 8.5, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,Final,3,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,4,60,DF,1.56,2.0,"[13.75, 11.25, 12.5, 11.25, 8.75, 12.5, 10.0]"
,Rock'n'Roll-Juveniles,Final,4,60,CO,1.25,2.0,"[8.0, 9.0, 10.0, 11.0, 7.0, 10.0, 9.0]"
,Rock'n'Roll-Juveniles,Final,4,60,FM,0.83,1.6,"[7.5, 8.5, 8.5, 7.5, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Juveniles,Final,4,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,4,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,5,491,DF,2.16,2.0,"[18.75, 17.5, 13.75, 21.25, 17.5, 18.75, 16.25]"
,Rock'n'Roll-Juveniles,Final,5,491,CO,1.81,2.0,"[12.0, 14.0, 13.0, 18.0, 13.0, 15.0, 14.0]"
,Rock'n'Roll-Juveniles,Final,5,491,FM,0.36,1.6,"[8.5, 8.5, 9.0, 9.5, 8.5, 8.5, 9.0]"
,Rock'n'Roll-Juveniles,Final,5,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,5,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,6,78,DF,3.34,2.0,"[16.25, 16.25, 12.5, 23.75, 16.25, 15.0, 13.75]"
yes,Rock'n'Roll-Juveniles,Final,6,78,CO,2.56,2.0,"[11.0, 13.0, 12.0, 18.0, 9.0, 13.0, 12.0]"
,Rock'n'Roll-Juveniles,Final,6,78,FM,0.58,1.6,"[9.0, 8.5, 8.5, 9.0, 8.5, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,Final,6,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,6,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,430,DF,1.04,2.0,"[16.25, 13.75, 15.0, 16.25, 16.25, 15.0, 13.75]"
,Rock'n'Roll-Juveniles,First round,1,430,CO,1.31,2.0,"[11.0, 9.0, 10.0, 13.0, 12.0, 12.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,1,430,FM,0.58,1.6,"[7.5, 8.5, 9.0, 8.5, 7.5, 7.5, 8.5]"
,Rock'n'Roll-Juveniles,First round,1,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,153,DF,1.73,2.0,"[8.75, 5.0, 7.5, 10.0, 7.5, 6.25, 10.0]"
,Rock'n'Roll-Juveniles,First round,1,153,CO,1.68,2.0,"[6.0, 3.0, 7.0, 9.0, 7.0, 6.0, 7.0]"
,Rock'n'Roll-Juveniles,First round,1,153,FM,0.74,1.6,"[6.5, 5.0, 5.0, 6.5, 5.0, 5.0, 6.5]"
,Rock'n'Roll-Juveniles,First round,1,153,sm,1.4,2.3,"[0.0, -2.0, -2.0, -2.0, -4.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,78,DF,1.97,2.0,"[13.75, 8.75, 13.75, 15.0, 13.75, 15.0, 13.75]"
,Rock'n'Roll-Juveniles,First round,2,78,CO,1.28,2.0,"[11.0, 8.0, 11.0, 11.0, 12.0, 12.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,2,78,FM,0.92,1.6,"[9.0, 6.5, 6.5, 8.5, 8.5, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,First round,2,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,2,118,DF,2.79,2.0,"[10.0, 7.5, 15.0, 6.25, 8.75, 12.5, 11.25]"
,Rock'n'Roll-Juveniles,First round,2,118,CO,1.46,2.0,"[7.0, 7.0, 11.0, 9.0, 7.0, 9.0, 7.0]"
,Rock'n'Roll-Juveniles,First round,2,118,FM,0.68,1.6,"[6.5, 5.0, 6.5, 6.5, 5.0, 6.5, 6.5]"
,Rock'n'Roll-Juveniles,First round,2,118,sm,0.7,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Juveniles,First round,2,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,3,135,DF,3.02,2.0,"[13.75, 7.5, 16.25, 16.25, 11.25, 13.75, 10.0]"
,Rock'n'Roll-Juveniles,First round,3,135,CO,1.92,2.0,"[10.0, 6.0, 11.0, 12.0, 9.0, 11.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,3,135,FM,1.07,1.6,"[6.5, 8.5, 7.5, 9.5, 7.5, 6.5, 6.5]"
,Rock'n'Roll-Juveniles,First round,3,135,sm,0.9,2.3,"[0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,3,135,bm,3.5,3.0,"[0.0, 0.0, -10.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,121,DF,1.86,2.0,"[8.75, 5.0, 8.75, 8.75, 5.0, 8.75, 10.0]"
,Rock'n'Roll-Juveniles,First round,3,121,CO,1.51,2.0,"[6.0, 3.0, 8.0, 5.0, 6.0, 7.0, 7.0]"
,Rock'n'Roll-Juveniles,First round,3,121,FM,1.13,1.6,"[5.0, 2.5, 5.0, 5.0, 2.5, 5.0, 5.0]"
,Rock'n'Roll-Juveniles,First round,3,121,sm,0.7,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,491,DF,1.47,2.0,"[17.5, 15.0, 15.0, 18.75, 16.25, 18.75, 16.25]"
,Rock'n'Roll-Juveniles,First round,4,491,CO,1.69,2.0,"[11.0, 11.0, 11.0, 15.0, 12.0, 14.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,4,491,FM,0.7,1.6,"[9.0, 8.5, 7.5, 10.0, 8.5, 9.0, 9.0]"
,Rock'n'Roll-Juveniles,First round,4,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,4,149,DF,2.2,2.0,"[10.0, 10.0, 11.25, 6.25, 6.25, 12.5, 10.0]"
,Rock'n'Roll-Juveniles,First round,4,149,CO,1.59,2.0,"[6.0, 7.0, 10.0, 7.0, 5.0, 9.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,4,149,FM,1.44,1.6,"[6.5, 7.5, 5.0, 2.5, 5.0, 5.0, 5.0]"
yes,Rock'n'Roll-Juveniles,First round,4,149,sm,2.36,2.3,"[-2.0, 0.0, -2.0, -4.0, -8.0, -2.0, -4.0]"
,Rock'n'Roll-Juveniles,First round,4,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,5,60,DF,0.91,2.0,"[12.5, 11.25, 11.25, 11.25, 11.25, 13.75, 12.5]"
,Rock'n'Roll-Juveniles,First round,5,60,CO,1.29,2.0,"[7.0, 8.0, 10.0, 8.0, 10.0, 10.0, 7.0]"
,Rock'n'Roll-Juveniles,First round,5,60,FM,0.86,1.6,"[6.5, 7.5, 6.5, 9.0, 7.5, 8.5, 7.5]"
,Rock'n'Roll-Juveniles,First round,5,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,5,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,1,118,DF,1.13,2.0,"[11.25, 10.0, 13.75, 12.5, 11.25, 11.25, 12.5]"
,Rock'n'Roll-Juveniles,Hope round,1,118,CO,1.59,2.0,"[7.0, 6.0, 9.0, 11.0, 10.0, 9.0, 8.0]"
,Rock'n'Roll-Juveniles,Hope round,1,118,FM,1.03,1.6,"[6.5, 8.5, 6.5, 7.5, 5.0, 6.5, 7.5]"
,Rock'n'Roll-Juveniles,Hope round,1,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,1,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Hope round,1,149,DF,2.16,2.0,"[8.75, 13.75, 11.25, 11.25, 7.5, 13.75, 11.25]"
yes,Rock'n'Roll-Juveniles,Hope round,1,149,CO,2.05,2.0,"[6.0, 10.0, 10.0, 4.0, 8.0, 9.0, 7.0]"
,Rock'n'Roll-Juveniles,Hope round,1,149,FM,1.33,1.6,"[6.5, 9.0, 5.0, 5.0, 5.0, 6.5, 6.5]"
,Rock'n'Roll-Juveniles,Hope round,1,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,1,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,2,121,DF,1.62,2.0,"[7.5, 3.75, 7.5, 7.5, 5.0, 7.5, 8.75]"
,Rock'n'Roll-Juveniles,Hope round,2,121,CO,1.55,2.0,"[5.0, 3.0, 7.0, 5.0, 3.0, 6.0, 7.0]"
,Rock'n'Roll-Juveniles,Hope round,2,121,FM,1.24,1.6,"[5.0, 2.5, 2.5, 2.5, 2.5, 5.0, 5.0]"
,Rock'n'Roll-Juveniles,Hope round,2,121,sm,0.99,2.3,"[-2.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,2,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Hope round,2,153,DF,2.05,2.0,"[10.0, 6.25, 7.5, 12.5, 11.25, 11.25, 10.0]"
,Rock'n'Roll-Juveniles,Hope round,2,153,CO,1.92,2.0,"[7.0, 5.0, 5.0, 10.0, 8.0, 10.0, 7.0]"
,Rock'n'Roll-Juveniles,Hope round,2,153,FM,0.84,1.6,"[6.5, 5.0, 5.0, 7.5, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Juveniles,Hope round,2,153,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,2,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Hope round,3,60,DF,2.74,2.0,"[10.0, 5.0, 11.25, 11.25, 11.25, 15.0, 11.25]"
,Rock'n'Roll-Juveniles,Hope round,3,60,CO,1.31,2.0,"[7.0, 6.0, 7.0, 9.0, 9.0, 10.0, 8.0]"
,Rock'n'Roll-Juveniles,Hope round,3,60,FM,0.75,1.6,"[7.5, 8.5, 6.5, 9.0, 7.5, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,Hope round,3,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Hope round,3,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,1,363,DF,1.75,2.0,"[11.0, 9.0, 11.0, 15.0, 11.0, 12.0, 10.0]"
yes,Rock'n'Roll-Juniors,Final,1,363,CO,3.0,2.0,"[11.0, 8.0, 11.0, 18.0, 10.0, 14.0, 11.0]"
,Rock'n'Roll-Juniors,Final,1,363,FM,0.25,1.6,"[8.5, 8.5, 9.0, 9.0, 9.0, 8.5, 8.5]"
,Rock'n'Roll-Juniors,Final,1,363,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,1,363,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,2,199,DF,1.48,2.0,"[7.0, 4.0, 9.0, 6.0, 5.0, 6.0, 7.0]"
,Rock'n'Roll-Juniors,Final,2,199,CO,1.98,2.0,"[6.0, 3.0, 10.0, 5.0, 7.0, 6.0, 7.0]"
,Rock'n'Roll-Juniors,Final,2,199,FM,1.24,1.6,"[5.0, 5.0, 6.5, 2.5, 5.0, 5.0, 6.5]"
yes,Rock'n'Roll-Juniors,Final,2,199,sm,2.36,2.3,"[-4.0, -2.0, 0.0, 0.0, -6.0, -2.0, -6.0]"
yes,Rock'n'Roll-Juniors,Final,2,199,bm,3.5,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,3,142,DF,0.64,2.0,"[8.0, 9.0, 9.0, 7.0, 8.0, 8.0, 8.0]"
,Rock'n'Roll-Juniors,Final,3,142,CO,1.05,2.0,"[7.0, 9.0, 10.0, 9.0, 9.0, 7.0, 9.0]"
,Rock'n'Roll-Juniors,Final,3,142,FM,0.93,1.6,"[7.5, 6.5, 5.0, 5.0, 5.0, 6.5, 6.5]"
,Rock'n'Roll-Juniors,Final,3,142,sm,0.99,2.3,"[-2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0]"
,Rock'n'Roll-Juniors,Final,3,142,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,4,371,DF,1.25,2.0,"[9.0, 6.0, 7.0, 8.0, 7.0, 10.0, 8.0]"
,Rock'n'Roll-Juniors,Final,4,371,CO,0.83,2.0,"[7.0, 7.0, 9.0, 8.0, 7.0, 9.0, 8.0]"
,Rock'n'Roll-Juniors,Final,4,371,FM,0.95,1.6,"[6.5, 5.0, 5.0, 7.5, 6.5, 7.5, 6.5]"
,Rock'n'Roll-Juniors,Final,4,371,sm,0.7,2.3,"[-2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -4.0]"
yes,Rock'n'Roll-Juniors,Final,4,371,bm,3.5,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,5,364,DF,1.68,2.0,"[12.0, 13.0, 11.0, 16.0, 11.0, 13.0, 11.0]"
,Rock'n'Roll-Juniors,Final,5,364,CO,1.81,2.0,"[10.0, 12.0, 11.0, 16.0, 11.0, 13.0, 12.0]"
,Rock'n'Roll-Juniors,Final,5,364,FM,0.69,1.6,"[8.5, 9.0, 7.5, 10.0, 8.5, 8.5, 8.5]"
,Rock'n'Roll-Juniors,Final,5,364,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,5,364,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,1,102,DF,2.04,2.0,"[8.0, 6.0, 10.0, 6.0, 11.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,102,CO,1.98,2.0,"[8.25, 4.5, 8.25, 4.5, 9.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,1,102,FM,2.48,1.6,"[8.0, 5.0, 8.0, 4.0, 11.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,102,sm,1.6,2.3,"[-2.0, 0.0, 0.0, -4.0, 0.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,1,102,bm,4.0,3.0,"[-10.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,133,DF,1.62,2.0,"[6.0, 3.0, 6.0, 5.0, 8.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,133,CO,1.47,2.0,"[4.5, 3.0, 7.5, 4.5, 5.25]"
,Rock'n'Roll-Small Formations Juniors,Final,2,133,FM,1.02,1.6,"[7.0, 4.0, 6.0, 5.0, 6.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,133,sm,0.8,2.3,"[-2.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,133,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,4,115,DF,2.23,2.0,"[7.0, 5.0, 8.0, 5.0, 11.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,115,CO,1.81,2.0,"[4.5, 4.5, 8.25, 3.75, 7.5]"
yes,Rock'n'Roll-Small Formations Juniors,Final,4,115,FM,2.15,1.6,"[7.0, 5.0, 9.0, 6.0, 11.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,115,sm,2.04,2.3,"[-6.0, 0.0, -2.0, -4.0, -2.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,115,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,158,DF,1.79,2.0,"[5.0, 4.0, 7.0, 5.0, 9.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,158,CO,1.74,2.0,"[3.75, 3.75, 7.5, 4.5, 7.5]"
yes,Rock'n'Roll-Small Formations Juniors,Final,5,158,FM,2.15,1.6,"[4.0, 3.0, 7.0, 5.0, 9.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,158,sm,1.26,2.3,"[-2.0, 0.0, -2.0, -4.0, -2.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,158,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,Final,1,26,DF,1.85,2.0,"[7.0, 6.0, 7.0, 6.0, 11.0]"
,Rock'n'Roll-Small Formations,Final,1,26,CO,1.29,2.0,"[6.75, 4.5, 6.0, 5.25, 8.25]"
yes,Rock'n'Roll-Small Formations,Final,1,26,FM,2.04,1.6,"[6.0, 4.0, 6.0, 5.0, 10.0]"
,Rock'n'Roll-Small Formations,Final,1,26,sm,2.04,2.3,"[-4.0, -2.0, -4.0, -6.0, 0.0]"
,Rock'n'Roll-Small Formations,Final,1,26,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Small Formations,Final,2,335,DF,2.04,2.0,"[10.0, 6.0, 6.0, 8.0, 11.0]"
,Rock'n'Roll-Small Formations,Final,2,335,CO,1.98,2.0,"[7.5, 2.25, 5.25, 6.75, 7.5]"
yes,Rock'n'Roll-Small Formations,Final,2,335,FM,2.42,1.6,"[9.0, 4.0, 6.0, 8.0, 11.0]"
,Rock'n'Roll-Small Formations,Final,2,335,sm,0.98,2.3,"[-2.0, -4.0, -4.0, -2.0, -2.0]"
,Rock'n'Roll-Small Formations,Final,2,335,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,Final,3,179,DF,1.2,2.0,"[10.0, 8.0, 8.0, 10.0, 11.0]"
,Rock'n'Roll-Small Formations,Final,3,179,CO,0.76,2.0,"[7.5, 6.0, 7.5, 6.75, 8.25]"
yes,Rock'n'Roll-Small Formations,Final,3,179,FM,2.06,1.6,"[11.0, 6.0, 7.0, 8.0, 11.0]"
,Rock'n'Roll-Small Formations,Final,3,179,sm,1.6,2.3,"[-4.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,Final,3,179,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,Final,4,33,DF,1.5,2.0,"[9.0, 7.0, 10.0, 11.0, 11.0]"
,Rock'n'Roll-Small Formations,Final,4,33,CO,1.22,2.0,"[7.5, 5.25, 6.75, 7.5, 9.0]"
,Rock'n'Roll-Small Formations,Final,4,33,FM,1.47,1.6,"[7.0, 6.0, 9.0, 9.0, 10.0]"
,Rock'n'Roll-Small Formations,Final,4,33,sm,1.26,2.3,"[-4.0, -2.0, -2.0, -2.0, 0.0]"
yes,Rock'n'Roll-Small Formations,Final,4,33,bm,4.0,3.0,"[-10.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,Final,5,128,DF,0.63,2.0,"[11.0, 11.0, 10.0, 11.0, 12.0]"
,Rock'n'Roll-Small Formations,Final,5,128,CO,0.56,2.0,"[8.25, 7.5, 8.25, 9.0, 9.0]"
,Rock'n'Roll-Small Formations,Final,5,128,FM,1.1,1.6,"[10.0, 9.0, 9.0, 10.0, 12.0]"
,Rock'n'Roll-Small Formations,Final,5,128,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,Final,5,128,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Girl Formations,Final,1,67,DF,1.47,2.0,"[9.0, 6.0, 7.0, 7.0, 10.0]"
,Rock'n'Roll-Girl Formations,Final,1,67,CO,1.02,2.0,"[6.0, 4.5, 5.25, 5.25, 7.5]"
yes,Rock'n'Roll-Girl Formations,Final,1,67,FM,1.9,1.6,"[9.0, 4.0, 7.0, 6.0, 9.0]"
,Rock'n'Roll-Girl Formations,Final,1,67,sm,1.6,2.3,"[-4.0, 0.0, -4.0, -2.0, -4.0]"
,Rock'n'Roll-Girl Formations,Final,1,67,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
