anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
yes,Rock 'n' Roll-Beginners,First round,2,198,sm,4.16,2.3,"[-10.0, -5.0, 0.0, -10.0, 0.0, 0.0, -5.0]"
yes,Rock 'n' Roll-Beginners,First round,2,198,bm,10.5,3.0,"[0.0, 0.0, -30.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,3,135,DF,1.56,2.0,"[13.75, 12.5, 11.25, 15.0, 13.75, 12.5, 16.25]"
,Rock 'n' Roll-Beginners,First round,3,135,CO,1.51,2.0,"[9.0, 9.0, 8.0, 11.0, 12.0, 9.0, 12.0]"
,Rock 'n' Roll-Beginners,First round,3,135,FM,0.7,1.6,"[7.5, 8.5, 7.5, 8.5, 7.5, 6.5, 8.5]"
,Rock 'n' Roll-Beginners,First round,3,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,3,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,First round,3,197,DF,2.26,2.0,"[11.25, 3.75, 8.75, 10.0, 10.0, 10.0, 8.75]"
yes,Rock 'n' Roll-Beginners,First round,3,197,CO,2.12,2.0,"[8.0, 4.0, 6.0, 7.0, 11.0, 9.0, 6.0]"
,Rock 'n' Roll-Beginners,First round,3,197,FM,1.33,1.6,"[5.0, 5.0, 6.5, 5.0, 6.5, 2.5, 6.5]"
yes,Rock 'n' Roll-Beginners,First round,3,197,sm,3.64,2.3,"[0.0, 0.0, 0.0, -10.0, 0.0, -5.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,3,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,4,111,DF,1.87,2.0,"[16.25, 11.25, 12.5, 13.75, 16.25, 13.75, 16.25]"
,Rock 'n' Roll-Beginners,First round,4,111,CO,1.6,2.0,"[12.0, 10.0, 9.0, 10.0, 14.0, 10.0, 12.0]"
,Rock 'n' Roll-Beginners,First round,4,111,FM,0.73,1.6,"[8.5, 7.5, 6.5, 8.5, 8.5, 7.5, 8.5]"
,Rock 'n' Roll-Beginners,First round,4,111,sm,1.75,2.3,"[-5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,4,111,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,4,147,DF,1.82,2.0,"[8.75, 6.25, 7.5, 11.25, 11.25, 7.5, 10.0]"
,Rock 'n' Roll-Beginners,First round,4,147,CO,1.5,2.0,"[7.0, 6.0, 5.0, 8.0, 10.0, 8.0, 8.0]"
yes,Rock 'n' Roll-Beginners,First round,4,147,FM,1.82,1.6,"[5.0, 2.5, 5.0, 6.5, 6.5, 2.5, 7.5]"
,Rock 'n' Roll-Beginners,First round,4,147,sm,1.75,2.3,"[0.0, 0.0, -5.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,4,147,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,5,155,DF,1.77,2.0,"[10.0, 10.0, 7.5, 12.5, 11.25, 7.5, 11.25]"
yes,Rock 'n' Roll-Beginners,First round,5,155,CO,2.05,2.0,"[6.0, 7.0, 5.0, 9.0, 11.0, 8.0, 5.0]"
,Rock 'n' Roll-Beginners,First round,5,155,FM,1.44,1.6,"[2.5, 5.0, 5.0, 5.0, 6.5, 5.0, 7.5]"
,Rock 'n' Roll-Beginners,First round,5,155,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,5,155,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,5,121,DF,1.75,2.0,"[8.75, 7.5, 10.0, 11.25, 7.5, 6.25, 6.25]"
,Rock 'n' Roll-Beginners,First round,5,121,CO,1.5,2.0,"[6.0, 4.0, 5.0, 8.0, 8.0, 8.0, 6.0]"
yes,Rock 'n' Roll-Beginners,First round,5,121,FM,1.66,1.6,"[2.5, 2.5, 6.5, 5.0, 6.5, 5.0, 6.5]"
,Rock 'n' Roll-Beginners,First round,5,121,sm,1.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -5.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,5,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,6,31,DF,1.99,2.0,"[11.25, 10.0, 7.5, 10.0, 12.5, 13.75, 8.75]"
,Rock 'n' Roll-Beginners,First round,6,31,CO,1.69,2.0,"[7.0, 7.0, 7.0, 8.0, 11.0, 10.0, 6.0]"
,Rock 'n' Roll-Beginners,First round,6,31,FM,0.93,1.6,"[5.0, 5.0, 6.5, 6.5, 6.5, 5.0, 7.5]"
yes,Rock 'n' Roll-Beginners,First round,6,31,sm,3.5,2.3,"[0.0, 0.0, -10.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,First round,6,31,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,1,119,DF,1.86,2.0,"[7.5, 7.5, 7.5, 12.5, 8.75, 11.25, 8.75]"
,Rock 'n' Roll-Beginners,Final,1,119,CO,1.88,2.0,"[8.0, 3.0, 6.0, 9.0, 8.0, 8.0, 6.0]"
,Rock 'n' Roll-Beginners,Final,1,119,FM,1.09,1.6,"[5.0, 5.0, 5.0, 5.0, 2.5, 5.0, 6.5]"
yes,Rock 'n' Roll-Beginners,Final,1,119,sm,5.25,2.3,"[-20.0, -10.0, -20.0, -10.0, -5.0, -10.0, -10.0]"
,Rock 'n' Roll-Beginners,Final,1,119,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,2,111,DF,0.87,2.0,"[13.75, 12.5, 11.25, 13.75, 12.5, 13.75, 12.5]"
,Rock 'n' Roll-Beginners,Final,2,111,CO,1.75,2.0,"[11.0, 9.0, 7.0, 11.0, 13.0, 10.0, 11.0]"
,Rock 'n' Roll-Beginners,Final,2,111,FM,0.76,1.6,"[6.5, 7.5, 6.5, 7.5, 7.5, 8.5, 8.5]"
yes,Rock 'n' Roll-Beginners,Final,2,111,sm,2.47,2.3,"[-5.0, -5.0, 0.0, 0.0, -5.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,2,111,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Final,3,155,DF,2.3,2.0,"[7.5, 6.25, 8.75, 13.75, 8.75, 11.25, 10.0]"
,Rock 'n' Roll-Beginners,Final,3,155,CO,1.5,2.0,"[7.0, 6.0, 6.0, 8.0, 10.0, 9.0, 6.0]"
,Rock 'n' Roll-Beginners,Final,3,155,FM,1.5,1.6,"[2.5, 5.0, 5.0, 6.5, 5.0, 6.5, 7.5]"
,Rock 'n' Roll-Beginners,Final,3,155,sm,1.75,2.3,"[0.0, 0.0, 0.0, 0.0, -5.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,3,155,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Final,4,149,DF,2.26,2.0,"[10.0, 13.75, 8.75, 13.75, 12.5, 11.25, 7.5]"
yes,Rock 'n' Roll-Beginners,Final,4,149,CO,2.37,2.0,"[8.0, 11.0, 6.0, 9.0, 11.0, 9.0, 4.0]"
,Rock 'n' Roll-Beginners,Final,4,149,FM,1.44,1.6,"[2.5, 6.5, 7.5, 5.0, 5.0, 5.0, 5.0]"
,Rock 'n' Roll-Beginners,Final,4,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,4,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,5,154,DF,1.45,2.0,"[11.25, 8.75, 12.5, 13.75, 11.25, 12.5, 11.25]"
,Rock 'n' Roll-Beginners,Final,5,154,CO,1.58,2.0,"[7.0, 7.0, 7.0, 11.0, 10.0, 9.0, 7.0]"
,Rock 'n' Roll-Beginners,Final,5,154,FM,0.84,1.6,"[5.0, 5.0, 6.5, 6.5, 6.5, 6.5, 7.5]"
,Rock 'n' Roll-Beginners,Final,5,154,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,5,154,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,6,135,DF,1.29,2.0,"[11.25, 11.25, 13.75, 15.0, 12.5, 12.5, 13.75]"
,Rock 'n' Roll-Beginners,Final,6,135,CO,1.31,2.0,"[11.0, 8.0, 8.0, 11.0, 11.0, 11.0, 10.0]"
,Rock 'n' Roll-Beginners,Final,6,135,FM,0.99,1.6,"[5.0, 6.5, 6.5, 6.5, 6.5, 7.5, 8.5]"
,Rock 'n' Roll-Beginners,Final,6,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Final,6,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,1,147,DF,1.94,2.0,"[6.25, 5.0, 6.25, 11.25, 8.75, 7.5, 8.75]"
,Rock 'n' Roll-Beginners,Hope round,1,147,CO,1.81,2.0,"[6.0, 5.0, 5.0, 8.0, 10.0, 9.0, 7.0]"
,Rock 'n' Roll-Beginners,Hope round,1,147,FM,1.36,1.6,"[2.5, 5.0, 5.0, 5.0, 2.5, 5.0, 6.5]"
,Rock 'n' Roll-Beginners,Hope round,1,147,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,1,147,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Beginners,Hope round,1,31,DF,2.91,2.0,"[7.5, 3.75, 8.75, 12.5, 6.25, 11.25, 11.25]"
,Rock 'n' Roll-Beginners,Hope round,1,31,CO,1.83,2.0,"[7.0, 3.0, 8.0, 8.0, 9.0, 8.0, 8.0]"
,Rock 'n' Roll-Beginners,Hope round,1,31,FM,0.96,1.6,"[5.0, 5.0, 6.5, 6.5, 5.0, 5.0, 7.5]"
yes,Rock 'n' Roll-Beginners,Hope round,1,31,sm,5.25,2.3,"[0.0, -10.0, -10.0, 0.0, -15.0, -10.0, -5.0]"
yes,Rock 'n' Roll-Beginners,Hope round,1,31,bm,10.5,3.0,"[-30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,2,119,DF,1.73,2.0,"[10.0, 8.75, 6.25, 11.25, 11.25, 8.75, 11.25]"
,Rock 'n' Roll-Beginners,Hope round,2,119,CO,1.69,2.0,"[9.0, 6.0, 5.0, 9.0, 10.0, 8.0, 9.0]"
yes,Rock 'n' Roll-Beginners,Hope round,2,119,FM,1.6,1.6,"[5.0, 5.0, 5.0, 5.0, 2.5, 2.5, 7.5]"
,Rock 'n' Roll-Beginners,Hope round,2,119,sm,1.75,2.3,"[0.0, 0.0, 0.0, 0.0, -5.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,2,119,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,2,121,DF,1.45,2.0,"[6.25, 7.5, 6.25, 10.0, 7.5, 7.5, 5.0]"
,Rock 'n' Roll-Beginners,Hope round,2,121,CO,1.58,2.0,"[4.0, 4.0, 6.0, 7.0, 8.0, 7.0, 4.0]"
,Rock 'n' Roll-Beginners,Hope round,2,121,FM,1.24,1.6,"[2.5, 5.0, 5.0, 5.0, 2.5, 2.5, 5.0]"
,Rock 'n' Roll-Beginners,Hope round,2,121,sm,1.75,2.3,"[0.0, 0.0, 0.0, 0.0, -5.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,2,121,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,3,198,DF,1.62,2.0,"[6.25, 5.0, 6.25, 10.0, 7.5, 7.5, 5.0]"
,Rock 'n' Roll-Beginners,Hope round,3,198,CO,1.98,2.0,"[4.0, 4.0, 4.0, 8.0, 8.0, 8.0, 4.0]"
,Rock 'n' Roll-Beginners,Hope round,3,198,FM,1.51,1.6,"[2.5, 2.5, 5.0, 5.0, 2.5, 5.0, 6.5]"
yes,Rock 'n' Roll-Beginners,Hope round,3,198,sm,5.15,2.3,"[-10.0, -5.0, -10.0, -5.0, -15.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,3,198,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,3,155,DF,1.45,2.0,"[11.25, 8.75, 8.75, 11.25, 12.5, 8.75, 11.25]"
yes,Rock 'n' Roll-Beginners,Hope round,3,155,CO,2.0,2.0,"[7.0, 5.0, 6.0, 9.0, 11.0, 8.0, 10.0]"
yes,Rock 'n' Roll-Beginners,Hope round,3,155,FM,1.62,1.6,"[2.5, 5.0, 5.0, 5.0, 5.0, 5.0, 8.5]"
,Rock 'n' Roll-Beginners,Hope round,3,155,sm,2.26,2.3,"[0.0, 0.0, 0.0, 0.0, -5.0, -5.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,3,155,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Beginners,Hope round,4,197,DF,1.29,2.0,"[10.0, 10.0, 6.25, 10.0, 10.0, 8.75, 8.75]"
,Rock 'n' Roll-Beginners,Hope round,4,197,CO,1.25,2.0,"[7.0, 6.0, 5.0, 8.0, 9.0, 7.0, 6.0]"
yes,Rock 'n' Roll-Beginners,Hope round,4,197,FM,2.03,1.6,"[2.5, 2.5, 6.5, 6.5, 5.0, 2.5, 7.5]"
yes,Rock 'n' Roll-Beginners,Hope round,4,197,sm,3.64,2.3,"[-10.0, -5.0, -15.0, -5.0, -5.0, -5.0, -5.0]"
yes,Rock 'n' Roll-Beginners,Hope round,4,197,bm,10.5,3.0,"[0.0, 0.0, 0.0, 0.0, -30.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,1,114,DF,0.87,2.0,"[12.5, 10.0, 11.25, 12.5, 11.25, 12.5, 11.25]"
,Rock 'n' Roll-Juveniles,Final,1,114,CO,0.9,2.0,"[9.0, 7.0, 8.0, 9.0, 8.0, 10.0, 8.0]"
,Rock 'n' Roll-Juveniles,Final,1,114,FM,1.03,1.6,"[6.5, 5.0, 6.5, 7.5, 6.5, 7.5, 8.5]"
yes,Rock 'n' Roll-Juveniles,Final,1,114,sm,5.62,2.3,"[0.0, -10.0, 0.0, -15.0, 0.0, -5.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,1,114,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,2,494,DF,1.87,2.0,"[16.25, 18.75, 15.0, 12.5, 15.0, 15.0, 17.5]"
,Rock 'n' Roll-Juveniles,Final,2,494,CO,1.05,2.0,"[14.0, 14.0, 12.0, 11.0, 13.0, 12.0, 12.0]"
,Rock 'n' Roll-Juveniles,Final,2,494,FM,0.38,1.6,"[8.5, 9.0, 9.5, 8.5, 9.0, 9.5, 9.0]"
,Rock 'n' Roll-Juveniles,Final,2,494,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,2,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,3,60,DF,1.13,2.0,"[11.25, 12.5, 11.25, 10.0, 11.25, 10.0, 8.75]"
,Rock 'n' Roll-Juveniles,Final,3,60,CO,1.73,2.0,"[10.0, 10.0, 10.0, 5.0, 8.0, 10.0, 9.0]"
,Rock 'n' Roll-Juveniles,Final,3,60,FM,0.73,1.6,"[6.5, 6.5, 7.5, 6.5, 6.5, 6.5, 8.5]"
,Rock 'n' Roll-Juveniles,Final,3,60,sm,1.75,2.3,"[-5.0, -5.0, -5.0, -10.0, -5.0, -5.0, -5.0]"
,Rock 'n' Roll-Juveniles,Final,3,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,4,118,DF,1.6,2.0,"[11.25, 12.5, 8.75, 8.75, 10.0, 12.5, 8.75]"
,Rock 'n' Roll-Juveniles,Final,4,118,CO,1.64,2.0,"[10.0, 8.0, 7.0, 7.0, 8.0, 11.0, 6.0]"
,Rock 'n' Roll-Juveniles,Final,4,118,FM,0.99,1.6,"[7.5, 6.5, 6.5, 6.5, 6.5, 5.0, 8.5]"
,Rock 'n' Roll-Juveniles,Final,4,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,4,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Final,5,430,DF,2.0,2.0,"[12.5, 18.75, 15.0, 18.75, 16.25, 16.25, 16.25]"
,Rock 'n' Roll-Juveniles,Final,5,430,CO,1.18,2.0,"[12.0, 14.0, 11.0, 13.0, 13.0, 11.0, 14.0]"
,Rock 'n' Roll-Juveniles,Final,5,430,FM,0.59,1.6,"[7.5, 9.0, 9.5, 9.0, 9.0, 8.5, 8.5]"
,Rock 'n' Roll-Juveniles,Final,5,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,5,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,1,364,DF,1.07,2.0,"[12.0, 12.0, 11.0, 9.0, 11.0, 12.0, 10.0]"
,Rock 'n' Roll-Juniors,Final,1,364,CO,1.85,2.0,"[12.0, 12.0, 11.0, 9.0, 11.0, 14.0, 8.0]"
,Rock 'n' Roll-Juniors,Final,1,364,FM,0.79,1.6,"[7.5, 9.0, 8.5, 6.5, 7.5, 7.5, 8.5]"
,Rock 'n' Roll-Juniors,Final,1,364,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,1,364,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,2,443,DF,1.58,2.0,"[9.0, 10.0, 11.0, 9.0, 11.0, 9.0, 6.0]"
,Rock 'n' Roll-Juniors,Final,2,443,CO,1.84,2.0,"[9.0, 10.0, 10.0, 6.0, 11.0, 8.0, 6.0]"
,Rock 'n' Roll-Juniors,Final,2,443,FM,0.52,1.6,"[7.5, 7.5, 9.0, 7.5, 7.5, 7.5, 7.5]"
,Rock 'n' Roll-Juniors,Final,2,443,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,2,443,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,3,362,DF,1.28,2.0,"[14.0, 15.0, 12.0, 14.0, 14.0, 13.0, 11.0]"
,Rock 'n' Roll-Juniors,Final,3,362,CO,0.7,2.0,"[14.0, 14.0, 13.0, 13.0, 15.0, 14.0, 13.0]"
,Rock 'n' Roll-Juniors,Final,3,362,FM,0.44,1.6,"[8.5, 9.0, 9.5, 9.5, 8.5, 8.5, 8.5]"
,Rock 'n' Roll-Juniors,Final,3,362,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,3,362,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,4,142,DF,1.07,2.0,"[7.0, 9.0, 9.0, 8.0, 8.0, 9.0, 6.0]"
,Rock 'n' Roll-Juniors,Final,4,142,CO,1.28,2.0,"[9.0, 9.0, 9.0, 7.0, 8.0, 10.0, 6.0]"
,Rock 'n' Roll-Juniors,Final,4,142,FM,1.22,1.6,"[6.5, 5.0, 8.5, 5.0, 6.5, 7.5, 7.5]"
,Rock 'n' Roll-Juniors,Final,4,142,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,4,142,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,5,107,DF,1.18,2.0,"[8.0, 9.0, 10.0, 8.0, 9.0, 9.0, 6.0]"
yes,Rock 'n' Roll-Juniors,Final,5,107,CO,2.19,2.0,"[8.0, 8.0, 9.0, 5.0, 10.0, 12.0, 6.0]"
,Rock 'n' Roll-Juniors,Final,5,107,FM,0.84,1.6,"[5.0, 6.5, 7.5, 6.5, 7.5, 7.5, 6.5]"
,Rock 'n' Roll-Juniors,Final,5,107,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,5,107,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,57,DF,0.49,2.0,"[9.0, 10.0, 9.0, 9.0, 10.0, 9.0, 10.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,57,CO,0.96,2.0,"[6.75, 7.5, 7.5, 5.25, 7.5, 8.25, 8.25]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,57,FM,0.88,1.6,"[7.0, 8.0, 9.0, 8.0, 10.0, 8.0, 8.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,57,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,57,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,136,DF,1.16,2.0,"[7.0, 8.0, 10.0, 8.0, 10.0, 8.0, 10.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,136,CO,1.32,2.0,"[4.5, 6.0, 7.5, 4.5, 8.25, 6.75, 6.75]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,136,FM,1.41,1.6,"[6.0, 7.0, 10.0, 7.0, 10.0, 8.0, 8.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,136,sm,0.9,2.3,"[0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,136,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,133,DF,1.85,2.0,"[10.0, 5.0, 8.0, 5.0, 8.0, 5.0, 8.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,133,CO,1.23,2.0,"[6.0, 3.75, 7.5, 5.25, 5.25, 6.0, 7.5]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,133,FM,1.39,1.6,"[8.0, 4.0, 8.0, 6.0, 6.0, 5.0, 7.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,133,sm,1.85,2.3,"[-6.0, -2.0, -6.0, -6.0, -8.0, -6.0, -8.0]"
yes,Rock 'n' Roll-Small Formations Juniors,Final,3,133,bm,4.52,3.0,"[-10.0, 0.0, -10.0, -10.0, 0.0, -10.0, -10.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,4,115,DF,1.12,2.0,"[12.0, 12.0, 9.0, 11.0, 12.0, 10.0, 10.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,4,115,CO,0.9,2.0,"[8.25, 8.25, 7.5, 6.75, 8.25, 9.75, 9.0]"
